componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,199,139,BRC0560B,Nome não encontrado
Energia,kcal,48,33,BRC0560B,Nome não encontrado
Umidade,g,"90,9","63,7",BRC0560B,Nome não encontrado
Carboidrato total,g,"3,90","2,73",BRC0560B,Nome não encontrado
Carboidrato disponível,g,"2,37","1,66",BRC0560B,Nome não encontrado
Proteína,g,"1,06","0,74",BRC0560B,Nome não encontrado
Lipídios,g,"3,48","2,44",BRC0560B,Nome não encontrado
Fibra alimentar,g,"1,53","1,07",BRC0560B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0560B,Nome não encontrado
Cinzas,g,"0,61","0,43",BRC0560B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0560B,Nome não encontrado
Ácidos graxos saturados,g,"0,52","0,36",BRC0560B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","1,71",BRC0560B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,31",BRC0560B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0560B,Nome não encontrado
Cálcio,mg,"14,4","10,1",BRC0560B,Nome não encontrado
Ferro,mg,"0,43","0,30",BRC0560B,Nome não encontrado
Sódio,mg,"56,1","39,3",BRC0560B,Nome não encontrado
Magnésio,mg,"9,94","6,96",BRC0560B,Nome não encontrado
Fósforo,mg,"22,0","15,4",BRC0560B,Nome não encontrado
Potássio,mg,206,144,BRC0560B,Nome não encontrado
Manganês,mg,"0,14","0,10",BRC0560B,Nome não encontrado
Zinco,mg,"0,22","0,16",BRC0560B,Nome não encontrado
Cobre,mg,"0,07","0,05",BRC0560B,Nome não encontrado
Selênio,mcg,"0,21","0,14",BRC0560B,Nome não encontrado
Vitamina A (RE),mcg,132,"92,8",BRC0560B,Nome não encontrado
Vitamina A (RAE),mcg,"66,3","46,4",BRC0560B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0560B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,04","0,73",BRC0560B,Nome não encontrado
Tiamina,mg,"0,08","0,06",BRC0560B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0560B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0560B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0560B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0560B,Nome não encontrado
Vitamina C,mg,"16,2","11,3",BRC0560B,Nome não encontrado
Equivalente de folato,mcg,"19,7","13,8",BRC0560B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0560B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0560B,Nome não encontrado
Gordura de adição,g,-,-,BRC0560B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0560B,Nome não encontrado
Proteína animal,g,-,-,BRC0560B,Nome não encontrado
