componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,682,750,BRC0539F,Nome não encontrado
Energia,kcal,163,179,BRC0539F,Nome não encontrado
Umidade,g,"67,2","73,9",BRC0539F,Nome não encontrado
Carboidrato total,g,"2,63","2,89",BRC0539F,Nome não encontrado
Carboidrato disponível,g,"1,80","1,98",BRC0539F,Nome não encontrado
Proteína,g,"21,3","23,5",BRC0539F,Nome não encontrado
Lipídios,g,"7,64","8,40",BRC0539F,Nome não encontrado
Fibra alimentar,g,"0,83","0,91",BRC0539F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0539F,Nome não encontrado
Cinzas,g,"1,25","1,38",BRC0539F,Nome não encontrado
Colesterol,mg,"73,9","81,3",BRC0539F,Nome não encontrado
Ácidos graxos saturados,g,"1,88","2,07",BRC0539F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,90","3,18",BRC0539F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,17","2,39",BRC0539F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0539F,Nome não encontrado
Cálcio,mg,"54,5","59,9",BRC0539F,Nome não encontrado
Ferro,mg,"1,70","1,87",BRC0539F,Nome não encontrado
Sódio,mg,134,147,BRC0539F,Nome não encontrado
Magnésio,mg,"21,5","23,7",BRC0539F,Nome não encontrado
Fósforo,mg,160,176,BRC0539F,Nome não encontrado
Potássio,mg,257,283,BRC0539F,Nome não encontrado
Manganês,mg,"0,11","0,12",BRC0539F,Nome não encontrado
Zinco,mg,"1,97","2,16",BRC0539F,Nome não encontrado
Cobre,mg,"0,15","0,16",BRC0539F,Nome não encontrado
Selênio,mcg,"0,13","0,14",BRC0539F,Nome não encontrado
Vitamina A (RE),mcg,"47,1","51,8",BRC0539F,Nome não encontrado
Vitamina A (RAE),mcg,"25,7","28,3",BRC0539F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0539F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,59",BRC0539F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0539F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0539F,Nome não encontrado
Niacina,mg,"6,46","7,10",BRC0539F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0539F,Nome não encontrado
Vitamina B12,mcg,"0,20","0,22",BRC0539F,Nome não encontrado
Vitamina C,mg,"6,49","7,14",BRC0539F,Nome não encontrado
Equivalente de folato,mcg,"10,2","11,2",BRC0539F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0539F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0539F,Nome não encontrado
Gordura de adição,g,-,-,BRC0539F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0539F,Nome não encontrado
Proteína animal,g,-,-,BRC0539F,Nome não encontrado
