componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,749,823,BRC0556F,Nome não encontrado
Energia,kcal,179,197,BRC0556F,Nome não encontrado
Umidade,g,"67,2","74,0",BRC0556F,Nome não encontrado
Carboidrato total,g,"3,52","3,88",BRC0556F,Nome não encontrado
Carboidrato disponível,g,"3,20","3,51",BRC0556F,Nome não encontrado
Proteína,g,"18,5","20,3",BRC0556F,Nome não encontrado
Lipídios,g,"9,48","10,4",BRC0556F,Nome não encontrado
Fibra alimentar,g,"0,33","0,36",BRC0556F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0556F,Nome não encontrado
Cinzas,g,"1,30","1,43",BRC0556F,Nome não encontrado
Colesterol,mg,"67,4","74,2",BRC0556F,Nome não encontrado
Ácidos graxos saturados,g,"4,73","5,21",BRC0556F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,44","2,68",BRC0556F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,79","0,87",BRC0556F,Nome não encontrado
Ácidos graxos trans,g,"0,22","0,24",BRC0556F,Nome não encontrado
Cálcio,mg,"35,7","39,3",BRC0556F,Nome não encontrado
Ferro,mg,"0,44","0,49",BRC0556F,Nome não encontrado
Sódio,mg,232,255,BRC0556F,Nome não encontrado
Magnésio,mg,"12,6","13,8",BRC0556F,Nome não encontrado
Fósforo,mg,162,178,BRC0556F,Nome não encontrado
Potássio,mg,199,219,BRC0556F,Nome não encontrado
Manganês,mg,"0,06","0,07",BRC0556F,Nome não encontrado
Zinco,mg,"0,70","0,77",BRC0556F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0556F,Nome não encontrado
Selênio,mcg,"8,42","9,26",BRC0556F,Nome não encontrado
Vitamina A (RE),mcg,"79,6","87,6",BRC0556F,Nome não encontrado
Vitamina A (RAE),mcg,"69,5","76,5",BRC0556F,Nome não encontrado
Vitamina D,mcg,"0,14","0,15",BRC0556F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,50",BRC0556F,Nome não encontrado
Tiamina,mg,"0,07","0,08",BRC0556F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0556F,Nome não encontrado
Niacina,mg,"4,72","5,20",BRC0556F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0556F,Nome não encontrado
Vitamina B12,mcg,"0,16","0,17",BRC0556F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0556F,Nome não encontrado
Equivalente de folato,mcg,"8,54","9,39",BRC0556F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0556F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0556F,Nome não encontrado
Gordura de adição,g,-,-,BRC0556F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0556F,Nome não encontrado
Proteína animal,g,-,-,BRC0556F,Nome não encontrado
