componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1315,1446,BRC0531F,Nome não encontrado
Energia,kcal,314,345,BRC0531F,Nome não encontrado
Umidade,g,"35,3","38,8",BRC0531F,Nome não encontrado
Carboidrato total,g,"25,1","27,6",BRC0531F,Nome não encontrado
Carboidrato disponível,g,"23,2","25,5",BRC0531F,Nome não encontrado
Proteína,g,"22,4","24,7",BRC0531F,Nome não encontrado
Lipídios,g,"14,2","15,6",BRC0531F,Nome não encontrado
Fibra alimentar,g,"1,95","2,14",BRC0531F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0531F,Nome não encontrado
Cinzas,g,"2,97","3,26",BRC0531F,Nome não encontrado
Colesterol,mg,"68,1","74,9",BRC0531F,Nome não encontrado
Ácidos graxos saturados,g,"4,00","4,39",BRC0531F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,89","5,37",BRC0531F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,38","4,82",BRC0531F,Nome não encontrado
Ácidos graxos trans,g,"0,28","0,30",BRC0531F,Nome não encontrado
Cálcio,mg,"33,0","36,3",BRC0531F,Nome não encontrado
Ferro,mg,"2,48","2,72",BRC0531F,Nome não encontrado
Sódio,mg,1048,1152,BRC0531F,Nome não encontrado
Magnésio,mg,"19,7","21,7",BRC0531F,Nome não encontrado
Fósforo,mg,"77,2","84,9",BRC0531F,Nome não encontrado
Potássio,mg,171,188,BRC0531F,Nome não encontrado
Manganês,mg,"0,17","0,19",BRC0531F,Nome não encontrado
Zinco,mg,"3,80","4,18",BRC0531F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0531F,Nome não encontrado
Selênio,mcg,"0,46","0,51",BRC0531F,Nome não encontrado
Vitamina A (RE),mcg,"7,61","8,37",BRC0531F,Nome não encontrado
Vitamina A (RAE),mcg,"3,86","4,24",BRC0531F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0531F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,79","1,97",BRC0531F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0531F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0531F,Nome não encontrado
Niacina,mg,"0,91","1,00",BRC0531F,Nome não encontrado
Vitamina B6,mg,"0,23","0,25",BRC0531F,Nome não encontrado
Vitamina B12,mcg,"1,12","1,23",BRC0531F,Nome não encontrado
Vitamina C,mg,"1,18","1,29",BRC0531F,Nome não encontrado
Equivalente de folato,mcg,"20,5","22,6",BRC0531F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0531F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0531F,Nome não encontrado
Gordura de adição,g,-,-,BRC0531F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0531F,Nome não encontrado
Proteína animal,g,-,-,BRC0531F,Nome não encontrado
