componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,470,258,BRC0449N,Nome não encontrado
Energia,kcal,113,61,BRC0449N,Nome não encontrado
Umidade,g,"78,5","43,2",BRC0449N,Nome não encontrado
Carboidrato total,g,"3,67","2,02",BRC0449N,Nome não encontrado
Carboidrato disponível,g,"2,84","1,56",BRC0449N,Nome não encontrado
Proteína,g,"10,8","5,94",BRC0449N,Nome não encontrado
Lipídios,g,"6,25","3,44",BRC0449N,Nome não encontrado
Fibra alimentar,g,"0,83","0,45",BRC0449N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0449N,Nome não encontrado
Cinzas,g,"0,77","0,42",BRC0449N,Nome não encontrado
Colesterol,mg,"40,0","22,0",BRC0449N,Nome não encontrado
Ácidos graxos saturados,g,"2,40","1,32",BRC0449N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","1,04",BRC0449N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,36","0,75",BRC0449N,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,07",BRC0449N,Nome não encontrado
Cálcio,mg,"7,32","4,03",BRC0449N,Nome não encontrado
Ferro,mg,"1,00","0,55",BRC0449N,Nome não encontrado
Sódio,mg,122,"67,1",BRC0449N,Nome não encontrado
Magnésio,mg,"9,25","5,09",BRC0449N,Nome não encontrado
Fósforo,mg,"73,2","40,3",BRC0449N,Nome não encontrado
Potássio,mg,156,"85,9",BRC0449N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0449N,Nome não encontrado
Zinco,mg,"3,09","1,70",BRC0449N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0449N,Nome não encontrado
Selênio,mcg,"0,28","0,15",BRC0449N,Nome não encontrado
Vitamina A (RE),mcg,127,"70,2",BRC0449N,Nome não encontrado
Vitamina A (RAE),mcg,"64,1","35,2",BRC0449N,Nome não encontrado
Vitamina D,mcg,"1,03","0,57",BRC0449N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,59","0,87",BRC0449N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0449N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0449N,Nome não encontrado
Niacina,mg,"0,64","0,35",BRC0449N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0449N,Nome não encontrado
Vitamina B12,mcg,"1,00","0,55",BRC0449N,Nome não encontrado
Vitamina C,mg,"2,71","1,49",BRC0449N,Nome não encontrado
Equivalente de folato,mcg,"7,59","4,18",BRC0449N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0449N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0449N,Nome não encontrado
Gordura de adição,g,-,-,BRC0449N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0449N,Nome não encontrado
Proteína animal,g,-,-,BRC0449N,Nome não encontrado
