componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,414,227,BRC0286N,Nome não encontrado
Energia,kcal,99,54,BRC0286N,Nome não encontrado
Umidade,g,"79,5","43,7",BRC0286N,Nome não encontrado
Carboidrato total,g,"6,83","3,75",BRC0286N,Nome não encontrado
Carboidrato disponível,g,"5,82","3,20",BRC0286N,Nome não encontrado
Proteína,g,"8,72","4,79",BRC0286N,Nome não encontrado
Lipídios,g,"4,29","2,36",BRC0286N,Nome não encontrado
Fibra alimentar,g,"1,01","0,55",BRC0286N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0286N,Nome não encontrado
Cinzas,g,"0,71","0,39",BRC0286N,Nome não encontrado
Colesterol,mg,"25,2","13,9",BRC0286N,Nome não encontrado
Ácidos graxos saturados,g,"0,72","0,40",BRC0286N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,64","0,90",BRC0286N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,66","0,91",BRC0286N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0286N,Nome não encontrado
Cálcio,mg,"11,1","6,08",BRC0286N,Nome não encontrado
Ferro,mg,"0,19","0,11",BRC0286N,Nome não encontrado
Sódio,mg,"32,1","17,6",BRC0286N,Nome não encontrado
Magnésio,mg,"13,7","7,53",BRC0286N,Nome não encontrado
Fósforo,mg,"69,4","38,2",BRC0286N,Nome não encontrado
Potássio,mg,177,"97,6",BRC0286N,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0286N,Nome não encontrado
Zinco,mg,"0,22","0,12",BRC0286N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0286N,Nome não encontrado
Selênio,mcg,"14,7","8,08",BRC0286N,Nome não encontrado
Vitamina A (RE),mcg,"22,3","12,2",BRC0286N,Nome não encontrado
Vitamina A (RAE),mcg,"11,9","6,57",BRC0286N,Nome não encontrado
Vitamina D,mcg,"2,13","1,17",BRC0286N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,38",BRC0286N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0286N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0286N,Nome não encontrado
Niacina,mg,"0,29","0,16",BRC0286N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0286N,Nome não encontrado
Vitamina B12,mcg,"0,92","0,51",BRC0286N,Nome não encontrado
Vitamina C,mg,"0,28","0,15",BRC0286N,Nome não encontrado
Equivalente de folato,mcg,"9,45","5,20",BRC0286N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0286N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0286N,Nome não encontrado
Gordura de adição,g,-,-,BRC0286N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0286N,Nome não encontrado
Proteína animal,g,-,-,BRC0286N,Nome não encontrado
