componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,832,915,BRC0525F,Nome não encontrado
Energia,kcal,198,218,BRC0525F,Nome não encontrado
Umidade,g,"56,9","62,6",BRC0525F,Nome não encontrado
Carboidrato total,g,"12,2","13,4",BRC0525F,Nome não encontrado
Carboidrato disponível,g,"11,3","12,4",BRC0525F,Nome não encontrado
Proteína,g,"20,5","22,5",BRC0525F,Nome não encontrado
Lipídios,g,"7,71","8,48",BRC0525F,Nome não encontrado
Fibra alimentar,g,"0,90","0,98",BRC0525F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0525F,Nome não encontrado
Cinzas,g,"2,72","2,99",BRC0525F,Nome não encontrado
Colesterol,mg,"62,4","68,6",BRC0525F,Nome não encontrado
Ácidos graxos saturados,g,"2,83","3,12",BRC0525F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,24","3,57",BRC0525F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,88","0,97",BRC0525F,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,25",BRC0525F,Nome não encontrado
Cálcio,mg,"17,7","19,5",BRC0525F,Nome não encontrado
Ferro,mg,"2,03","2,23",BRC0525F,Nome não encontrado
Sódio,mg,983,1081,BRC0525F,Nome não encontrado
Magnésio,mg,"17,8","19,6",BRC0525F,Nome não encontrado
Fósforo,mg,"68,3","75,2",BRC0525F,Nome não encontrado
Potássio,mg,115,126,BRC0525F,Nome não encontrado
Manganês,mg,"0,07","0,08",BRC0525F,Nome não encontrado
Zinco,mg,"3,44","3,78",BRC0525F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0525F,Nome não encontrado
Selênio,mcg,"0,28","0,31",BRC0525F,Nome não encontrado
Vitamina A (RE),mcg,"10,5","11,6",BRC0525F,Nome não encontrado
Vitamina A (RAE),mcg,"5,32","5,85",BRC0525F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0525F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,60","1,76",BRC0525F,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0525F,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0525F,Nome não encontrado
Niacina,mg,"0,87","0,96",BRC0525F,Nome não encontrado
Vitamina B6,mg,"0,02","0,03",BRC0525F,Nome não encontrado
Vitamina B12,mcg,"1,03","1,13",BRC0525F,Nome não encontrado
Vitamina C,mg,"10,2","11,2",BRC0525F,Nome não encontrado
Equivalente de folato,mcg,"11,6","12,8",BRC0525F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0525F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0525F,Nome não encontrado
Gordura de adição,g,-,-,BRC0525F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0525F,Nome não encontrado
Proteína animal,g,-,-,BRC0525F,Nome não encontrado
