componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,484,266,BRC0496N,Nome não encontrado
Energia,kcal,115,63,BRC0496N,Nome não encontrado
Umidade,g,"75,4","41,5",BRC0496N,Nome não encontrado
Carboidrato total,g,"5,13","2,82",BRC0496N,Nome não encontrado
Carboidrato disponível,g,"3,87","2,13",BRC0496N,Nome não encontrado
Proteína,g,"13,7","7,56",BRC0496N,Nome não encontrado
Lipídios,g,"4,72","2,60",BRC0496N,Nome não encontrado
Fibra alimentar,g,"1,26","0,69",BRC0496N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0496N,Nome não encontrado
Cinzas,g,"0,99","0,54",BRC0496N,Nome não encontrado
Colesterol,mg,"44,7","24,6",BRC0496N,Nome não encontrado
Ácidos graxos saturados,g,"1,42","0,78",BRC0496N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,56","1,41",BRC0496N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,22",BRC0496N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0496N,Nome não encontrado
Cálcio,mg,"15,3","8,39",BRC0496N,Nome não encontrado
Ferro,mg,"1,27","0,70",BRC0496N,Nome não encontrado
Sódio,mg,122,"67,2",BRC0496N,Nome não encontrado
Magnésio,mg,"16,4","9,00",BRC0496N,Nome não encontrado
Fósforo,mg,117,"64,8",BRC0496N,Nome não encontrado
Potássio,mg,239,131,BRC0496N,Nome não encontrado
Manganês,mg,"0,05","0,03",BRC0496N,Nome não encontrado
Zinco,mg,"2,95","1,62",BRC0496N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0496N,Nome não encontrado
Selênio,mcg,"0,27","0,15",BRC0496N,Nome não encontrado
Vitamina A (RE),mcg,"86,8","47,7",BRC0496N,Nome não encontrado
Vitamina A (RAE),mcg,"43,6","24,0",BRC0496N,Nome não encontrado
Vitamina D,mcg,,,BRC0496N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","0,33",BRC0496N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0496N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0496N,Nome não encontrado
Niacina,mg,"1,14","0,63",BRC0496N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0496N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0496N,Nome não encontrado
Vitamina C,mg,"9,21","5,06",BRC0496N,Nome não encontrado
Equivalente de folato,mcg,"23,6","13,0",BRC0496N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0496N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0496N,Nome não encontrado
Gordura de adição,g,-,-,BRC0496N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0496N,Nome não encontrado
Proteína animal,g,-,-,BRC0496N,Nome não encontrado
