componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,512,512,BRC0206E,Nome não encontrado
Energia,kcal,121,121,BRC0206E,Nome não encontrado
Umidade,g,"71,3","71,3",BRC0206E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0206E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0206E,Nome não encontrado
Proteína,g,"23,2","23,2",BRC0206E,Nome não encontrado
Lipídios,g,"3,19","3,19",BRC0206E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0206E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0206E,Nome não encontrado
Cinzas,g,"2,37","2,37",BRC0206E,Nome não encontrado
Colesterol,mg,"72,9","72,9",BRC0206E,Nome não encontrado
Ácidos graxos saturados,g,"2,05","2,05",BRC0206E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,60","0,60",BRC0206E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,24",BRC0206E,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0206E,Nome não encontrado
Cálcio,mg,201,201,BRC0206E,Nome não encontrado
Ferro,mg,"1,29","1,29",BRC0206E,Nome não encontrado
Sódio,mg,"61,8","61,8",BRC0206E,Nome não encontrado
Magnésio,mg,"29,2","29,2",BRC0206E,Nome não encontrado
Fósforo,mg,300,300,BRC0206E,Nome não encontrado
Potássio,mg,282,282,BRC0206E,Nome não encontrado
Manganês,mg,"0,11","0,11",BRC0206E,Nome não encontrado
Zinco,mg,"2,10","2,10",BRC0206E,Nome não encontrado
Cobre,mg,"0,14","0,14",BRC0206E,Nome não encontrado
Selênio,mcg,"51,8","51,8",BRC0206E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0206E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0206E,Nome não encontrado
Vitamina D,mcg,"1,21","1,21",BRC0206E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,57",BRC0206E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0206E,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0206E,Nome não encontrado
Niacina,mg,"6,49","6,49",BRC0206E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0206E,Nome não encontrado
Vitamina B12,mcg,"4,98","4,98",BRC0206E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0206E,Nome não encontrado
Equivalente de folato,mcg,"4,88","4,88",BRC0206E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0206E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0206E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0206E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0206E,Nome não encontrado
Proteína animal,g,"23,2","23,2",BRC0206E,Nome não encontrado
