componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,518,518,BRC0116G,Nome não encontrado
Energia,kcal,123,123,BRC0116G,Nome não encontrado
Umidade,g,"72,2","72,2",BRC0116G,Nome não encontrado
Carboidrato total,g,"17,0","17,0",BRC0116G,Nome não encontrado
Carboidrato disponível,g,"15,3","15,3",BRC0116G,Nome não encontrado
Proteína,g,"5,34","5,34",BRC0116G,Nome não encontrado
Lipídios,g,"4,15","4,15",BRC0116G,Nome não encontrado
Fibra alimentar,g,"1,73","1,73",BRC0116G,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0116G,Nome não encontrado
Cinzas,g,"1,26","1,26",BRC0116G,Nome não encontrado
Colesterol,mg,"8,81","8,81",BRC0116G,Nome não encontrado
Ácidos graxos saturados,g,"1,58","1,58",BRC0116G,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,37",BRC0116G,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,05","1,05",BRC0116G,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0116G,Nome não encontrado
Cálcio,mg,121,121,BRC0116G,Nome não encontrado
Ferro,mg,"0,90","0,90",BRC0116G,Nome não encontrado
Sódio,mg,"67,2","67,2",BRC0116G,Nome não encontrado
Magnésio,mg,"28,0","28,0",BRC0116G,Nome não encontrado
Fósforo,mg,103,103,BRC0116G,Nome não encontrado
Potássio,mg,179,179,BRC0116G,Nome não encontrado
Manganês,mg,"0,21","0,21",BRC0116G,Nome não encontrado
Zinco,mg,"1,16","1,16",BRC0116G,Nome não encontrado
Cobre,mg,"0,10","0,10",BRC0116G,Nome não encontrado
Selênio,mcg,"49,1","49,1",BRC0116G,Nome não encontrado
Vitamina A (RE),mcg,"30,6","30,6",BRC0116G,Nome não encontrado
Vitamina A (RAE),mcg,"29,7","29,7",BRC0116G,Nome não encontrado
Vitamina D,mcg,"0,06","0,06",BRC0116G,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,25","0,25",BRC0116G,Nome não encontrado
Tiamina,mg,"0,11","0,11",BRC0116G,Nome não encontrado
Riboflavina,mg,"0,29","0,29",BRC0116G,Nome não encontrado
Niacina,mg,"0,97","0,97",BRC0116G,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0116G,Nome não encontrado
Vitamina B12,mcg,"0,30","0,30",BRC0116G,Nome não encontrado
Vitamina C,mg,"1,89","1,89",BRC0116G,Nome não encontrado
Equivalente de folato,mcg,"10,1","10,1",BRC0116G,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0116G,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0116G,Nome não encontrado
Gordura de adição,g,-,-,BRC0116G,Nome não encontrado
Proteína vegetal,g,-,-,BRC0116G,Nome não encontrado
Proteína animal,g,-,-,BRC0116G,Nome não encontrado
