componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,526,289,BRC0194N,Nome não encontrado
Energia,kcal,126,69,BRC0194N,Nome não encontrado
Umidade,g,"75,3","41,4",BRC0194N,Nome não encontrado
Carboidrato total,g,"5,77","3,17",BRC0194N,Nome não encontrado
Carboidrato disponível,g,"4,84","2,66",BRC0194N,Nome não encontrado
Proteína,g,"11,8","6,49",BRC0194N,Nome não encontrado
Lipídios,g,"6,37","3,50",BRC0194N,Nome não encontrado
Fibra alimentar,g,"0,93","0,51",BRC0194N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0194N,Nome não encontrado
Cinzas,g,"0,76","0,42",BRC0194N,Nome não encontrado
Colesterol,mg,"41,8","23,0",BRC0194N,Nome não encontrado
Ácidos graxos saturados,g,"2,45","1,35",BRC0194N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,90","1,59",BRC0194N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,23",BRC0194N,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,08",BRC0194N,Nome não encontrado
Cálcio,mg,"16,8","9,23",BRC0194N,Nome não encontrado
Ferro,mg,"1,09","0,60",BRC0194N,Nome não encontrado
Sódio,mg,122,"67,4",BRC0194N,Nome não encontrado
Magnésio,mg,"9,65","5,31",BRC0194N,Nome não encontrado
Fósforo,mg,"79,7","43,8",BRC0194N,Nome não encontrado
Potássio,mg,156,"85,9",BRC0194N,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0194N,Nome não encontrado
Zinco,mg,"3,15","1,73",BRC0194N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0194N,Nome não encontrado
Selênio,mcg,"0,45","0,25",BRC0194N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0194N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0194N,Nome não encontrado
Vitamina D,mcg,"1,05","0,58",BRC0194N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,28",BRC0194N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0194N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0194N,Nome não encontrado
Niacina,mg,"0,89","0,49",BRC0194N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0194N,Nome não encontrado
Vitamina B12,mcg,"1,02","0,56",BRC0194N,Nome não encontrado
Vitamina C,mg,"9,68","5,32",BRC0194N,Nome não encontrado
Equivalente de folato,mcg,"29,8","16,4",BRC0194N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0194N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0194N,Nome não encontrado
Gordura de adição,g,-,-,BRC0194N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0194N,Nome não encontrado
Proteína animal,g,-,-,BRC0194N,Nome não encontrado
