componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,254,139,BRC0695N,Nome não encontrado
Energia,kcal,61,33,BRC0695N,Nome não encontrado
Umidade,g,"85,8","47,2",BRC0695N,Nome não encontrado
Carboidrato total,g,"8,23","4,52",BRC0695N,Nome não encontrado
Carboidrato disponível,g,"4,93","2,71",BRC0695N,Nome não encontrado
Proteína,g,"2,54","1,40",BRC0695N,Nome não encontrado
Lipídios,g,"2,72","1,50",BRC0695N,Nome não encontrado
Fibra alimentar,g,"3,30","1,81",BRC0695N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0695N,Nome não encontrado
Cinzas,g,"0,67","0,37",BRC0695N,Nome não encontrado
Colesterol,mg,"0,47","0,26",BRC0695N,Nome não encontrado
Ácidos graxos saturados,g,"0,43","0,24",BRC0695N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,62","0,89",BRC0695N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,60","0,33",BRC0695N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0695N,Nome não encontrado
Cálcio,mg,"18,1","9,95",BRC0695N,Nome não encontrado
Ferro,mg,"0,63","0,35",BRC0695N,Nome não encontrado
Sódio,mg,"40,9","22,5",BRC0695N,Nome não encontrado
Magnésio,mg,"24,4","13,4",BRC0695N,Nome não encontrado
Fósforo,mg,"50,0","27,5",BRC0695N,Nome não encontrado
Potássio,mg,219,120,BRC0695N,Nome não encontrado
Manganês,mg,"0,17","0,09",BRC0695N,Nome não encontrado
Zinco,mg,"0,43","0,23",BRC0695N,Nome não encontrado
Cobre,mg,"0,10","0,06",BRC0695N,Nome não encontrado
Selênio,mcg,"0,10","0,06",BRC0695N,Nome não encontrado
Vitamina A (RE),mcg,"28,3","15,6",BRC0695N,Nome não encontrado
Vitamina A (RAE),mcg,"14,4","7,91",BRC0695N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0695N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,73","0,40",BRC0695N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0695N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0695N,Nome não encontrado
Niacina,mg,"0,04","0,02",BRC0695N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0695N,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0695N,Nome não encontrado
Vitamina C,mg,"2,03","1,12",BRC0695N,Nome não encontrado
Equivalente de folato,mcg,"48,9","26,9",BRC0695N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0695N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0695N,Nome não encontrado
Gordura de adição,g,-,-,BRC0695N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0695N,Nome não encontrado
Proteína animal,g,-,-,BRC0695N,Nome não encontrado
