componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,324,178,BRC0186N,Nome não encontrado
Energia,kcal,77,42,BRC0186N,Nome não encontrado
Umidade,g,"81,0","44,6",BRC0186N,Nome não encontrado
Carboidrato total,g,"5,23","2,88",BRC0186N,Nome não encontrado
Carboidrato disponível,g,"4,31","2,37",BRC0186N,Nome não encontrado
Proteína,g,"11,7","6,41",BRC0186N,Nome não encontrado
Lipídios,g,"1,22","0,67",BRC0186N,Nome não encontrado
Fibra alimentar,g,"0,92","0,51",BRC0186N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0186N,Nome não encontrado
Cinzas,g,"0,88","0,48",BRC0186N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0186N,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,22",BRC0186N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,22",BRC0186N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,13",BRC0186N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0186N,Nome não encontrado
Cálcio,mg,"9,75","5,36",BRC0186N,Nome não encontrado
Ferro,mg,"0,27","0,15",BRC0186N,Nome não encontrado
Sódio,mg,114,"63,0",BRC0186N,Nome não encontrado
Magnésio,mg,"9,12","5,02",BRC0186N,Nome não encontrado
Fósforo,mg,"92,4","50,8",BRC0186N,Nome não encontrado
Potássio,mg,194,106,BRC0186N,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0186N,Nome não encontrado
Zinco,mg,"0,46","0,25",BRC0186N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0186N,Nome não encontrado
Selênio,mcg,"4,29","2,36",BRC0186N,Nome não encontrado
Vitamina A (RE),mcg,150,"82,9",BRC0186N,Nome não encontrado
Vitamina A (RAE),mcg,"75,6","41,6",BRC0186N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0186N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,21",BRC0186N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0186N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0186N,Nome não encontrado
Niacina,mg,"3,49","1,92",BRC0186N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0186N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0186N,Nome não encontrado
Vitamina C,mg,"3,69","2,03",BRC0186N,Nome não encontrado
Equivalente de folato,mcg,"6,04","3,32",BRC0186N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0186N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0186N,Nome não encontrado
Gordura de adição,g,-,-,BRC0186N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0186N,Nome não encontrado
Proteína animal,g,-,-,BRC0186N,Nome não encontrado
