componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,491,245,BRC0571A,Nome não encontrado
Energia,kcal,117,58,BRC0571A,Nome não encontrado
Umidade,g,"71,3","35,6",BRC0571A,Nome não encontrado
Carboidrato total,g,"13,0","6,49",BRC0571A,Nome não encontrado
Carboidrato disponível,g,"12,0","5,98",BRC0571A,Nome não encontrado
Proteína,g,"8,34","4,17",BRC0571A,Nome não encontrado
Lipídios,g,"5,42","2,71",BRC0571A,Nome não encontrado
Fibra alimentar,g,"1,00","0,50",BRC0571A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0571A,Nome não encontrado
Cinzas,g,"2,03","1,01",BRC0571A,Nome não encontrado
Colesterol,mg,"29,8","14,9",BRC0571A,Nome não encontrado
Ácidos graxos saturados,g,"2,57","1,28",BRC0571A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,55","0,78",BRC0571A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75","0,38",BRC0571A,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,06",BRC0571A,Nome não encontrado
Cálcio,mg,130,"65,4",BRC0571A,Nome não encontrado
Ferro,mg,"0,75","0,38",BRC0571A,Nome não encontrado
Sódio,mg,470,235,BRC0571A,Nome não encontrado
Magnésio,mg,"10,1","5,06",BRC0571A,Nome não encontrado
Fósforo,mg,100,"50,1",BRC0571A,Nome não encontrado
Potássio,mg,133,"66,7",BRC0571A,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0571A,Nome não encontrado
Zinco,mg,"0,40","0,20",BRC0571A,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0571A,Nome não encontrado
Selênio,mcg,"7,78","3,89",BRC0571A,Nome não encontrado
Vitamina A (RE),mcg,"57,1","28,6",BRC0571A,Nome não encontrado
Vitamina A (RAE),mcg,"42,6","21,3",BRC0571A,Nome não encontrado
Vitamina D,mcg,"0,09","0,04",BRC0571A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,15",BRC0571A,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0571A,Nome não encontrado
Riboflavina,mg,"0,08","0,04",BRC0571A,Nome não encontrado
Niacina,mg,"1,19","0,59",BRC0571A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0571A,Nome não encontrado
Vitamina B12,mcg,"0,17","0,08",BRC0571A,Nome não encontrado
Vitamina C,mg,"4,07","2,04",BRC0571A,Nome não encontrado
Equivalente de folato,mcg,"35,5","17,7",BRC0571A,Nome não encontrado
Sal de adição,g,"0,47","0,24",BRC0571A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0571A,Nome não encontrado
Gordura de adição,g,-,-,BRC0571A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0571A,Nome não encontrado
Proteína animal,g,-,-,BRC0571A,Nome não encontrado
