componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,319,175,BRC0175N,Nome não encontrado
Energia,kcal,76,41,BRC0175N,Nome não encontrado
Umidade,g,"84,0","46,2",BRC0175N,Nome não encontrado
Carboidrato total,g,"7,77","4,27",BRC0175N,Nome não encontrado
Carboidrato disponível,g,"7,05","3,88",BRC0175N,Nome não encontrado
Proteína,g,"4,43","2,44",BRC0175N,Nome não encontrado
Lipídios,g,"3,20","1,76",BRC0175N,Nome não encontrado
Fibra alimentar,g,"0,72","0,40",BRC0175N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0175N,Nome não encontrado
Cinzas,g,"0,57","0,31",BRC0175N,Nome não encontrado
Colesterol,mg,117,"64,5",BRC0175N,Nome não encontrado
Ácidos graxos saturados,g,"0,96","0,53",BRC0175N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,20","0,66",BRC0175N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,52","0,28",BRC0175N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0175N,Nome não encontrado
Cálcio,mg,"20,2","11,1",BRC0175N,Nome não encontrado
Ferro,mg,"0,56","0,31",BRC0175N,Nome não encontrado
Sódio,mg,"81,5","44,8",BRC0175N,Nome não encontrado
Magnésio,mg,"12,4","6,84",BRC0175N,Nome não encontrado
Fósforo,mg,"65,6","36,1",BRC0175N,Nome não encontrado
Potássio,mg,"87,0","47,9",BRC0175N,Nome não encontrado
Manganês,mg,"0,25","0,14",BRC0175N,Nome não encontrado
Zinco,mg,"0,53","0,29",BRC0175N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0175N,Nome não encontrado
Selênio,mcg,"5,28","2,90",BRC0175N,Nome não encontrado
Vitamina A (RE),mcg,"33,2","18,3",BRC0175N,Nome não encontrado
Vitamina A (RAE),mcg,"16,8","9,26",BRC0175N,Nome não encontrado
Vitamina D,mcg,"0,58","0,32",BRC0175N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,19",BRC0175N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0175N,Nome não encontrado
Riboflavina,mg,"0,08","0,05",BRC0175N,Nome não encontrado
Niacina,mg,"0,09","0,05",BRC0175N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0175N,Nome não encontrado
Vitamina B12,mcg,"0,30","0,16",BRC0175N,Nome não encontrado
Vitamina C,mg,"0,80","0,44",BRC0175N,Nome não encontrado
Equivalente de folato,mcg,"19,1","10,5",BRC0175N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0175N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0175N,Nome não encontrado
Gordura de adição,g,-,-,BRC0175N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0175N,Nome não encontrado
Proteína animal,g,-,-,BRC0175N,Nome não encontrado
