componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,160,63,BRC0593B,Nome não encontrado
Energia,kcal,39,15,BRC0593B,Nome não encontrado
Umidade,g,"93,5","37,4",BRC0593B,Nome não encontrado
Carboidrato total,g,"1,99","0,80",BRC0593B,Nome não encontrado
Carboidrato disponível,g,"0,74","0,29",BRC0593B,Nome não encontrado
Proteína,g,"0,53","0,21",BRC0593B,Nome não encontrado
Lipídios,g,"3,47","1,39",BRC0593B,Nome não encontrado
Fibra alimentar,g,"1,25","0,50",BRC0593B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0593B,Nome não encontrado
Cinzas,g,"0,48","0,19",BRC0593B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0593B,Nome não encontrado
Ácidos graxos saturados,g,"0,63","0,25",BRC0593B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","0,98",BRC0593B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,17",BRC0593B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0593B,Nome não encontrado
Cálcio,mg,"20,2","8,08",BRC0593B,Nome não encontrado
Ferro,mg,"0,36","0,14",BRC0593B,Nome não encontrado
Sódio,mg,"59,0","23,6",BRC0593B,Nome não encontrado
Magnésio,mg,"5,28","2,11",BRC0593B,Nome não encontrado
Fósforo,mg,"17,1","6,84",BRC0593B,Nome não encontrado
Potássio,mg,134,"53,9",BRC0593B,Nome não encontrado
Manganês,mg,"0,17","0,07",BRC0593B,Nome não encontrado
Zinco,mg,"0,23","0,09",BRC0593B,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0593B,Nome não encontrado
Selênio,mcg,"0,22","0,09",BRC0593B,Nome não encontrado
Vitamina A (RE),mcg,326,130,BRC0593B,Nome não encontrado
Vitamina A (RAE),mcg,163,"65,4",BRC0593B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0593B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,30",BRC0593B,Nome não encontrado
Tiamina,mg,"0,04","0,01",BRC0593B,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0593B,Nome não encontrado
Niacina,mg,"0,03","0,01",BRC0593B,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0593B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0593B,Nome não encontrado
Vitamina C,mg,"11,5","4,62",BRC0593B,Nome não encontrado
Equivalente de folato,mcg,"18,4","7,36",BRC0593B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0593B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0593B,Nome não encontrado
Gordura de adição,g,-,-,BRC0593B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0593B,Nome não encontrado
Proteína animal,g,-,-,BRC0593B,Nome não encontrado
