componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,686,754,BRC0668F,Nome não encontrado
Energia,kcal,164,179,BRC0668F,Nome não encontrado
Umidade,g,"67,3","74,0",BRC0668F,Nome não encontrado
Carboidrato total,g,"1,34","1,47",BRC0668F,Nome não encontrado
Carboidrato disponível,g,"0,83","0,91",BRC0668F,Nome não encontrado
Proteína,g,"24,1","26,5",BRC0668F,Nome não encontrado
Lipídios,g,"6,97","7,67",BRC0668F,Nome não encontrado
Fibra alimentar,g,"0,51","0,56",BRC0668F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0668F,Nome não encontrado
Cinzas,g,"1,02","1,12",BRC0668F,Nome não encontrado
Colesterol,mg,"44,5","48,9",BRC0668F,Nome não encontrado
Ácidos graxos saturados,g,"2,88","3,17",BRC0668F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,64","2,91",BRC0668F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,78","0,86",BRC0668F,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,14",BRC0668F,Nome não encontrado
Cálcio,mg,"6,84","7,53",BRC0668F,Nome não encontrado
Ferro,mg,"1,83","2,01",BRC0668F,Nome não encontrado
Sódio,mg,126,139,BRC0668F,Nome não encontrado
Magnésio,mg,"17,3","19,1",BRC0668F,Nome não encontrado
Fósforo,mg,165,182,BRC0668F,Nome não encontrado
Potássio,mg,261,287,BRC0668F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0668F,Nome não encontrado
Zinco,mg,"5,50","6,05",BRC0668F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0668F,Nome não encontrado
Selênio,mcg,"2,41","2,66",BRC0668F,Nome não encontrado
Vitamina A (RE),mcg,"27,3","30,1",BRC0668F,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","15,0",BRC0668F,Nome não encontrado
Vitamina D,mcg,"0,06","0,07",BRC0668F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,35",BRC0668F,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0668F,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0668F,Nome não encontrado
Niacina,mg,"1,73","1,90",BRC0668F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0668F,Nome não encontrado
Vitamina B12,mcg,"3,03","3,33",BRC0668F,Nome não encontrado
Vitamina C,mg,"4,07","4,48",BRC0668F,Nome não encontrado
Equivalente de folato,mcg,"9,41","10,4",BRC0668F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0668F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0668F,Nome não encontrado
Gordura de adição,g,-,-,BRC0668F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0668F,Nome não encontrado
Proteína animal,g,-,-,BRC0668F,Nome não encontrado
