componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1032,1135,BRC0844F,Nome não encontrado
Energia,kcal,247,271,BRC0844F,Nome não encontrado
Umidade,g,"48,9","53,8",BRC0844F,Nome não encontrado
Carboidrato total,g,"23,5","25,9",BRC0844F,Nome não encontrado
Carboidrato disponível,g,"17,9","19,7",BRC0844F,Nome não encontrado
Proteína,g,"12,5","13,8",BRC0844F,Nome não encontrado
Lipídios,g,"12,7","14,0",BRC0844F,Nome não encontrado
Fibra alimentar,g,"5,64","6,20",BRC0844F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0844F,Nome não encontrado
Cinzas,g,"2,14","2,36",BRC0844F,Nome não encontrado
Colesterol,mg,"31,8","35,0",BRC0844F,Nome não encontrado
Ácidos graxos saturados,g,"3,89","4,28",BRC0844F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,78","5,25",BRC0844F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,35","3,69",BRC0844F,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,10",BRC0844F,Nome não encontrado
Cálcio,mg,"16,3","17,9",BRC0844F,Nome não encontrado
Ferro,mg,"0,87","0,96",BRC0844F,Nome não encontrado
Sódio,mg,319,351,BRC0844F,Nome não encontrado
Magnésio,mg,"32,1","35,3",BRC0844F,Nome não encontrado
Fósforo,mg,122,135,BRC0844F,Nome não encontrado
Potássio,mg,494,543,BRC0844F,Nome não encontrado
Manganês,mg,"0,26","0,29",BRC0844F,Nome não encontrado
Zinco,mg,"1,66","1,82",BRC0844F,Nome não encontrado
Cobre,mg,"0,14","0,15",BRC0844F,Nome não encontrado
Selênio,mcg,"0,51","0,56",BRC0844F,Nome não encontrado
Vitamina A (RE),mcg,"5,46","6,00",BRC0844F,Nome não encontrado
Vitamina A (RAE),mcg,"2,91","3,20",BRC0844F,Nome não encontrado
Vitamina D,mcg,"0,13","0,14",BRC0844F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,43",BRC0844F,Nome não encontrado
Tiamina,mg,"0,12","0,13",BRC0844F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0844F,Nome não encontrado
Niacina,mg,"2,47","2,72",BRC0844F,Nome não encontrado
Vitamina B6,mg,"0,05","0,06",BRC0844F,Nome não encontrado
Vitamina B12,mcg,"0,73","0,81",BRC0844F,Nome não encontrado
Vitamina C,mg,"15,0","16,5",BRC0844F,Nome não encontrado
Equivalente de folato,mcg,"3,22","3,54",BRC0844F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0844F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0844F,Nome não encontrado
Gordura de adição,g,-,-,BRC0844F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0844F,Nome não encontrado
Proteína animal,g,-,-,BRC0844F,Nome não encontrado
