componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,571,228,BRC0597B,Nome não encontrado
Energia,kcal,139,55,BRC0597B,Nome não encontrado
Umidade,g,"81,3","32,5",BRC0597B,Nome não encontrado
Carboidrato total,g,"2,36","0,94",BRC0597B,Nome não encontrado
Carboidrato disponível,g,"0,48","0,19",BRC0597B,Nome não encontrado
Proteína,g,"0,97","0,39",BRC0597B,Nome não encontrado
Lipídios,g,"14,4","5,75",BRC0597B,Nome não encontrado
Fibra alimentar,g,"1,88","0,75",BRC0597B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0597B,Nome não encontrado
Cinzas,g,"1,01","0,41",BRC0597B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0597B,Nome não encontrado
Ácidos graxos saturados,g,"2,14","0,86",BRC0597B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,4","4,17",BRC0597B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,65","0,66",BRC0597B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0597B,Nome não encontrado
Cálcio,mg,"40,6","16,2",BRC0597B,Nome não encontrado
Ferro,mg,"0,49","0,20",BRC0597B,Nome não encontrado
Sódio,mg,139,"55,7",BRC0597B,Nome não encontrado
Magnésio,mg,"13,3","5,32",BRC0597B,Nome não encontrado
Fósforo,mg,"11,4","4,57",BRC0597B,Nome não encontrado
Potássio,mg,454,181,BRC0597B,Nome não encontrado
Manganês,mg,"0,19","0,07",BRC0597B,Nome não encontrado
Zinco,mg,"0,14","0,06",BRC0597B,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0597B,Nome não encontrado
Selênio,mcg,"0,13","0,05",BRC0597B,Nome não encontrado
Vitamina A (RE),mcg,132,"53,1",BRC0597B,Nome não encontrado
Vitamina A (RAE),mcg,"66,3","26,5",BRC0597B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0597B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,89","1,16",BRC0597B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0597B,Nome não encontrado
Riboflavina,mg,"0,09","0,04",BRC0597B,Nome não encontrado
Niacina,mg,"0,58","0,23",BRC0597B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0597B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0597B,Nome não encontrado
Vitamina C,mg,"5,59","2,24",BRC0597B,Nome não encontrado
Equivalente de folato,mcg,"95,0","38,0",BRC0597B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0597B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0597B,Nome não encontrado
Gordura de adição,g,-,-,BRC0597B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0597B,Nome não encontrado
Proteína animal,g,-,-,BRC0597B,Nome não encontrado
