componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,205,112,BRC0674N,Nome não encontrado
Energia,kcal,49,26,BRC0674N,Nome não encontrado
Umidade,g,"86,9","47,8",BRC0674N,Nome não encontrado
Carboidrato total,g,"12,0","6,61",BRC0674N,Nome não encontrado
Carboidrato disponível,g,"9,88","5,43",BRC0674N,Nome não encontrado
Proteína,g,"0,45","0,25",BRC0674N,Nome não encontrado
Lipídios,g,"0,34","0,18",BRC0674N,Nome não encontrado
Fibra alimentar,g,"2,13","1,17",BRC0674N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0674N,Nome não encontrado
Cinzas,g,"0,32","0,17",BRC0674N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0674N,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,06",BRC0674N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03","0,02",BRC0674N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0674N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0674N,Nome não encontrado
Cálcio,mg,"10,9","6,00",BRC0674N,Nome não encontrado
Ferro,mg,"0,12","0,07",BRC0674N,Nome não encontrado
Sódio,mg,"2,22","1,22",BRC0674N,Nome não encontrado
Magnésio,mg,"11,2","6,16",BRC0674N,Nome não encontrado
Fósforo,mg,"17,0","9,34",BRC0674N,Nome não encontrado
Potássio,mg,274,151,BRC0674N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0674N,Nome não encontrado
Zinco,mg,"0,08","0,04",BRC0674N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0674N,Nome não encontrado
Selênio,mcg,"0,33","0,18",BRC0674N,Nome não encontrado
Vitamina A (RE),mcg,315,173,BRC0674N,Nome não encontrado
Vitamina A (RAE),mcg,157,"86,7",BRC0674N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0674N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,79","0,43",BRC0674N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0674N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0674N,Nome não encontrado
Niacina,mg,"0,58","0,32",BRC0674N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0674N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0674N,Nome não encontrado
Vitamina C,mg,"10,7","5,86",BRC0674N,Nome não encontrado
Equivalente de folato,mcg,"18,5","10,2",BRC0674N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0674N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0674N,Nome não encontrado
Gordura de adição,g,-,-,BRC0674N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0674N,Nome não encontrado
Proteína animal,g,-,-,BRC0674N,Nome não encontrado
