componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,426,510,BRC0139F,Nome não encontrado
Energia,kcal,101,120,BRC0139F,Nome não encontrado
Umidade,g,"76,5","91,8",BRC0139F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0139F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0139F,Nome não encontrado
Proteína,g,"20,1","24,2",BRC0139F,Nome não encontrado
Lipídios,g,"2,25","2,70",BRC0139F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0139F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0139F,Nome não encontrado
Cinzas,g,"1,11","1,33",BRC0139F,Nome não encontrado
Colesterol,mg,"40,7","48,9",BRC0139F,Nome não encontrado
Ácidos graxos saturados,g,"0,74","0,89",BRC0139F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,15","1,38",BRC0139F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,33","0,39",BRC0139F,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,14",BRC0139F,Nome não encontrado
Cálcio,mg,"3,81","4,57",BRC0139F,Nome não encontrado
Ferro,mg,"1,55","1,86",BRC0139F,Nome não encontrado
Sódio,mg,"46,6","55,9",BRC0139F,Nome não encontrado
Magnésio,mg,"24,7","29,7",BRC0139F,Nome não encontrado
Fósforo,mg,211,253,BRC0139F,Nome não encontrado
Potássio,mg,362,434,BRC0139F,Nome não encontrado
Manganês,mg,,,BRC0139F,Nome não encontrado
Zinco,mg,"2,06","2,47",BRC0139F,Nome não encontrado
Cobre,mg,,,BRC0139F,Nome não encontrado
Selênio,mcg,,,BRC0139F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0139F,Nome não encontrado
Vitamina A (RAE),mcg,"0,59","0,71",BRC0139F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0139F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,29",BRC0139F,Nome não encontrado
Tiamina,mg,"0,07","0,09",BRC0139F,Nome não encontrado
Riboflavina,mg,"0,21","0,25",BRC0139F,Nome não encontrado
Niacina,mg,"6,95","8,33",BRC0139F,Nome não encontrado
Vitamina B6,mg,"0,24","0,28",BRC0139F,Nome não encontrado
Vitamina B12,mcg,"1,79","2,15",BRC0139F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0139F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0139F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0139F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0139F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0139F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0139F,Nome não encontrado
Proteína animal,g,"20,0","24,0",BRC0139F,Nome não encontrado
