componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,416,228,BRC0543N,Nome não encontrado
Energia,kcal,99,54,BRC0543N,Nome não encontrado
Umidade,g,"77,3","42,5",BRC0543N,Nome não encontrado
Carboidrato total,g,"5,38","2,96",BRC0543N,Nome não encontrado
Carboidrato disponível,g,"4,06","2,23",BRC0543N,Nome não encontrado
Proteína,g,"13,8","7,58",BRC0543N,Nome não encontrado
Lipídios,g,"2,76","1,52",BRC0543N,Nome não encontrado
Fibra alimentar,g,"1,32","0,73",BRC0543N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0543N,Nome não encontrado
Cinzas,g,"0,75","0,41",BRC0543N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0543N,Nome não encontrado
Ácidos graxos saturados,g,"1,14","0,63",BRC0543N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,11","0,61",BRC0543N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17","0,09",BRC0543N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0543N,Nome não encontrado
Cálcio,mg,"15,8","8,71",BRC0543N,Nome não encontrado
Ferro,mg,"1,29","0,71",BRC0543N,Nome não encontrado
Sódio,mg,"22,5","12,4",BRC0543N,Nome não encontrado
Magnésio,mg,"16,7","9,18",BRC0543N,Nome não encontrado
Fósforo,mg,118,"65,0",BRC0543N,Nome não encontrado
Potássio,mg,243,133,BRC0543N,Nome não encontrado
Manganês,mg,"0,05","0,03",BRC0543N,Nome não encontrado
Zinco,mg,"3,00","1,65",BRC0543N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0543N,Nome não encontrado
Selênio,mcg,"0,18","0,10",BRC0543N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0543N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0543N,Nome não encontrado
Vitamina D,mcg,,,BRC0543N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","0,31",BRC0543N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0543N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0543N,Nome não encontrado
Niacina,mg,"1,09","0,60",BRC0543N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0543N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0543N,Nome não encontrado
Vitamina C,mg,"9,69","5,33",BRC0543N,Nome não encontrado
Equivalente de folato,mcg,"24,5","13,5",BRC0543N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0543N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0543N,Nome não encontrado
Gordura de adição,g,-,-,BRC0543N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0543N,Nome não encontrado
Proteína animal,g,-,-,BRC0543N,Nome não encontrado
