componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,254,139,BRC0693N,Nome não encontrado
Energia,kcal,61,33,BRC0693N,Nome não encontrado
Umidade,g,"85,6","47,1",BRC0693N,Nome não encontrado
Carboidrato total,g,"8,20","4,51",BRC0693N,Nome não encontrado
Carboidrato disponível,g,"4,91","2,70",BRC0693N,Nome não encontrado
Proteína,g,"2,53","1,39",BRC0693N,Nome não encontrado
Lipídios,g,"2,72","1,50",BRC0693N,Nome não encontrado
Fibra alimentar,g,"3,29","1,81",BRC0693N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0693N,Nome não encontrado
Cinzas,g,"0,91","0,50",BRC0693N,Nome não encontrado
Colesterol,mg,"0,47","0,26",BRC0693N,Nome não encontrado
Ácidos graxos saturados,g,"0,45","0,25",BRC0693N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,63","0,34",BRC0693N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,57","0,86",BRC0693N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0693N,Nome não encontrado
Cálcio,mg,"18,1","9,96",BRC0693N,Nome não encontrado
Ferro,mg,"0,62","0,34",BRC0693N,Nome não encontrado
Sódio,mg,140,"77,4",BRC0693N,Nome não encontrado
Magnésio,mg,"24,3","13,4",BRC0693N,Nome não encontrado
Fósforo,mg,"49,9","27,4",BRC0693N,Nome não encontrado
Potássio,mg,219,120,BRC0693N,Nome não encontrado
Manganês,mg,"0,17","0,09",BRC0693N,Nome não encontrado
Zinco,mg,"0,43","0,23",BRC0693N,Nome não encontrado
Cobre,mg,"0,11","0,06",BRC0693N,Nome não encontrado
Selênio,mcg,"0,10","0,06",BRC0693N,Nome não encontrado
Vitamina A (RE),mcg,"28,2","15,5",BRC0693N,Nome não encontrado
Vitamina A (RAE),mcg,"14,3","7,88",BRC0693N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0693N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,22",BRC0693N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0693N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0693N,Nome não encontrado
Niacina,mg,"0,04","0,02",BRC0693N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0693N,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0693N,Nome não encontrado
Vitamina C,mg,"2,02","1,11",BRC0693N,Nome não encontrado
Equivalente de folato,mcg,"48,9","26,9",BRC0693N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0693N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0693N,Nome não encontrado
Gordura de adição,g,-,-,BRC0693N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0693N,Nome não encontrado
Proteína animal,g,-,-,BRC0693N,Nome não encontrado
