componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,166,91,BRC0691N,Nome não encontrado
Energia,kcal,40,21,BRC0691N,Nome não encontrado
Umidade,g,"87,3","48,0",BRC0691N,Nome não encontrado
Carboidrato total,g,"8,89","4,89",BRC0691N,Nome não encontrado
Carboidrato disponível,g,"4,64","2,55",BRC0691N,Nome não encontrado
Proteína,g,"2,52","1,39",BRC0691N,Nome não encontrado
Lipídios,g,"0,29","0,16",BRC0691N,Nome não encontrado
Fibra alimentar,g,"4,25","2,34",BRC0691N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0691N,Nome não encontrado
Cinzas,g,"0,97","0,53",BRC0691N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0691N,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,03",BRC0691N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,02",BRC0691N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,07",BRC0691N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0691N,Nome não encontrado
Cálcio,mg,"21,9","12,1",BRC0691N,Nome não encontrado
Ferro,mg,"0,70","0,38",BRC0691N,Nome não encontrado
Sódio,mg,"81,6","44,9",BRC0691N,Nome não encontrado
Magnésio,mg,"28,7","15,8",BRC0691N,Nome não encontrado
Fósforo,mg,"55,7","30,6",BRC0691N,Nome não encontrado
Potássio,mg,282,155,BRC0691N,Nome não encontrado
Manganês,mg,"0,22","0,12",BRC0691N,Nome não encontrado
Zinco,mg,"0,81","0,45",BRC0691N,Nome não encontrado
Cobre,mg,"0,24","0,13",BRC0691N,Nome não encontrado
Selênio,mcg,"1,05","0,58",BRC0691N,Nome não encontrado
Vitamina A (RE),mcg,"25,4","14,0",BRC0691N,Nome não encontrado
Vitamina A (RAE),mcg,"12,7","6,99",BRC0691N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0691N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,02",BRC0691N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0691N,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0691N,Nome não encontrado
Niacina,mg,traços,traços,BRC0691N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0691N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0691N,Nome não encontrado
Vitamina C,mg,"3,37","1,85",BRC0691N,Nome não encontrado
Equivalente de folato,mcg,"51,9","28,6",BRC0691N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0691N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0691N,Nome não encontrado
Gordura de adição,g,-,-,BRC0691N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0691N,Nome não encontrado
Proteína animal,g,-,-,BRC0691N,Nome não encontrado
