componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,331,182,BRC0160N,Nome não encontrado
Energia,kcal,78,43,BRC0160N,Nome não encontrado
Umidade,g,"80,7","44,4",BRC0160N,Nome não encontrado
Carboidrato total,g,"5,19","2,86",BRC0160N,Nome não encontrado
Carboidrato disponível,g,"4,27","2,35",BRC0160N,Nome não encontrado
Proteína,g,"11,9","6,57",BRC0160N,Nome não encontrado
Lipídios,g,"1,30","0,71",BRC0160N,Nome não encontrado
Fibra alimentar,g,"0,92","0,51",BRC0160N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0160N,Nome não encontrado
Cinzas,g,"0,88","0,48",BRC0160N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0160N,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,23",BRC0160N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,44","0,24",BRC0160N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,14",BRC0160N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0160N,Nome não encontrado
Cálcio,mg,"6,30","3,47",BRC0160N,Nome não encontrado
Ferro,mg,"0,26","0,14",BRC0160N,Nome não encontrado
Sódio,mg,113,"62,6",BRC0160N,Nome não encontrado
Magnésio,mg,"8,67","4,77",BRC0160N,Nome não encontrado
Fósforo,mg,"94,6","52,0",BRC0160N,Nome não encontrado
Potássio,mg,182,100,BRC0160N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0160N,Nome não encontrado
Zinco,mg,"0,45","0,25",BRC0160N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0160N,Nome não encontrado
Selênio,mcg,"4,44","2,44",BRC0160N,Nome não encontrado
Vitamina A (RE),mcg,140,"77,0",BRC0160N,Nome não encontrado
Vitamina A (RAE),mcg,"70,2","38,6",BRC0160N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0160N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,81","1,00",BRC0160N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0160N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0160N,Nome não encontrado
Niacina,mg,"2,74","1,51",BRC0160N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0160N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0160N,Nome não encontrado
Vitamina C,mg,"2,54","1,40",BRC0160N,Nome não encontrado
Equivalente de folato,mcg,"6,03","3,31",BRC0160N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0160N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0160N,Nome não encontrado
Gordura de adição,g,-,-,BRC0160N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0160N,Nome não encontrado
Proteína animal,g,-,-,BRC0160N,Nome não encontrado
