componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,738,738,BRC0204E,Nome não encontrado
Energia,kcal,177,176,BRC0204E,Nome não encontrado
Umidade,g,"67,0","67,0",BRC0204E,Nome não encontrado
Carboidrato total,g,"2,14","2,14",BRC0204E,Nome não encontrado
Carboidrato disponível,g,"1,63","1,63",BRC0204E,Nome não encontrado
Proteína,g,"18,9","18,9",BRC0204E,Nome não encontrado
Lipídios,g,"10,4","10,4",BRC0204E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0204E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0204E,Nome não encontrado
Cinzas,g,"1,56","1,56",BRC0204E,Nome não encontrado
Colesterol,mg,"51,1","51,1",BRC0204E,Nome não encontrado
Ácidos graxos saturados,g,"2,54","2,54",BRC0204E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,04","3,04",BRC0204E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,64","3,64",BRC0204E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0204E,Nome não encontrado
Cálcio,mg,"10,8","10,8",BRC0204E,Nome não encontrado
Ferro,mg,"0,33","0,33",BRC0204E,Nome não encontrado
Sódio,mg,160,160,BRC0204E,Nome não encontrado
Magnésio,mg,"29,6","29,6",BRC0204E,Nome não encontrado
Fósforo,mg,256,256,BRC0204E,Nome não encontrado
Potássio,mg,424,424,BRC0204E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0204E,Nome não encontrado
Zinco,mg,"0,38","0,38",BRC0204E,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0204E,Nome não encontrado
Selênio,mcg,"20,5","20,5",BRC0204E,Nome não encontrado
Vitamina A (RE),mcg,"27,3","27,3",BRC0204E,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","13,7",BRC0204E,Nome não encontrado
Vitamina D,mcg,"6,90","6,90",BRC0204E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,71","2,71",BRC0204E,Nome não encontrado
Tiamina,mg,"0,19","0,19",BRC0204E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0204E,Nome não encontrado
Niacina,mg,"2,94","2,94",BRC0204E,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0204E,Nome não encontrado
Vitamina B12,mcg,"2,48","2,48",BRC0204E,Nome não encontrado
Vitamina C,mg,"4,07","4,07",BRC0204E,Nome não encontrado
Equivalente de folato,mcg,"22,1","22,1",BRC0204E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0204E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0204E,Nome não encontrado
Gordura de adição,g,-,-,BRC0204E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0204E,Nome não encontrado
Proteína animal,g,-,-,BRC0204E,Nome não encontrado
