componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1674,837,BRC1033A,Nome não encontrado
Energia,kcal,400,200,BRC1033A,Nome não encontrado
Umidade,g,"23,3","11,6",BRC1033A,Nome não encontrado
Carboidrato total,g,"52,0","26,0",BRC1033A,Nome não encontrado
Carboidrato disponível,g,"51,2","25,6",BRC1033A,Nome não encontrado
Proteína,g,"4,96","2,48",BRC1033A,Nome não encontrado
Lipídios,g,"19,3","9,65",BRC1033A,Nome não encontrado
Fibra alimentar,g,"0,81","0,40",BRC1033A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1033A,Nome não encontrado
Cinzas,g,"0,47","0,23",BRC1033A,Nome não encontrado
Colesterol,mg,115,"57,8",BRC1033A,Nome não encontrado
Ácidos graxos saturados,g,"10,9","5,46",BRC1033A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,12","2,56",BRC1033A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,62","0,31",BRC1033A,Nome não encontrado
Ácidos graxos trans,g,"0,59","0,30",BRC1033A,Nome não encontrado
Cálcio,mg,"26,6","13,3",BRC1033A,Nome não encontrado
Ferro,mg,"2,25","1,13",BRC1033A,Nome não encontrado
Sódio,mg,"39,5","19,7",BRC1033A,Nome não encontrado
Magnésio,mg,"17,1","8,57",BRC1033A,Nome não encontrado
Fósforo,mg,"66,5","33,3",BRC1033A,Nome não encontrado
Potássio,mg,113,"56,8",BRC1033A,Nome não encontrado
Manganês,mg,"0,64","0,32",BRC1033A,Nome não encontrado
Zinco,mg,"0,48","0,24",BRC1033A,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC1033A,Nome não encontrado
Selênio,mcg,"4,77","2,39",BRC1033A,Nome não encontrado
Vitamina A (RE),mcg,230,115,BRC1033A,Nome não encontrado
Vitamina A (RAE),mcg,228,114,BRC1033A,Nome não encontrado
Vitamina D,mcg,"0,36","0,18",BRC1033A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,34",BRC1033A,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC1033A,Nome não encontrado
Riboflavina,mg,"0,06","0,03",BRC1033A,Nome não encontrado
Niacina,mg,"0,21","0,11",BRC1033A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC1033A,Nome não encontrado
Vitamina B12,mcg,"0,22","0,11",BRC1033A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC1033A,Nome não encontrado
Equivalente de folato,mcg,"8,01","4,00",BRC1033A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC1033A,Nome não encontrado
Açúcar de adição,g,"25,0","12,5",BRC1033A,Nome não encontrado
Gordura de adição,g,-,-,BRC1033A,Nome não encontrado
Proteína vegetal,g,-,-,BRC1033A,Nome não encontrado
Proteína animal,g,-,-,BRC1033A,Nome não encontrado
