componente,unidade,Valor por 100g,Colher sopa cheia (25 g),codigo_alimento,nome_alimento
Energia,kJ,183,45,BRC0183B,Nome não encontrado
Energia,kcal,44,10,BRC0183B,Nome não encontrado
Umidade,g,"90,9","22,7",BRC0183B,Nome não encontrado
Carboidrato total,g,"4,13","1,03",BRC0183B,Nome não encontrado
Carboidrato disponível,g,"2,50","0,63",BRC0183B,Nome não encontrado
Proteína,g,"1,55","0,39",BRC0183B,Nome não encontrado
Lipídios,g,"2,72","0,68",BRC0183B,Nome não encontrado
Fibra alimentar,g,"1,63","0,41",BRC0183B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0183B,Nome não encontrado
Cinzas,g,"0,58","0,14",BRC0183B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0183B,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,10",BRC0183B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","0,48",BRC0183B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,33","0,08",BRC0183B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0183B,Nome não encontrado
Cálcio,mg,"53,6","13,4",BRC0183B,Nome não encontrado
Ferro,mg,"0,35","0,09",BRC0183B,Nome não encontrado
Sódio,mg,"10,3","2,58",BRC0183B,Nome não encontrado
Magnésio,mg,"25,8","6,46",BRC0183B,Nome não encontrado
Fósforo,mg,"22,9","5,72",BRC0183B,Nome não encontrado
Potássio,mg,175,"43,8",BRC0183B,Nome não encontrado
Manganês,mg,"0,56","0,14",BRC0183B,Nome não encontrado
Zinco,mg,"0,29","0,07",BRC0183B,Nome não encontrado
Cobre,mg,"0,06","0,02",BRC0183B,Nome não encontrado
Selênio,mcg,"0,09","0,02",BRC0183B,Nome não encontrado
Vitamina A (RE),mcg,203,"50,8",BRC0183B,Nome não encontrado
Vitamina A (RAE),mcg,101,"25,4",BRC0183B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0183B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,97","0,49",BRC0183B,Nome não encontrado
Tiamina,mg,"0,06","0,01",BRC0183B,Nome não encontrado
Riboflavina,mg,"0,10","0,03",BRC0183B,Nome não encontrado
Niacina,mg,"0,02","0,00",BRC0183B,Nome não encontrado
Vitamina B6,mg,"0,06","0,01",BRC0183B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0183B,Nome não encontrado
Vitamina C,mg,"3,55","0,89",BRC0183B,Nome não encontrado
Equivalente de folato,mcg,"78,1","19,5",BRC0183B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0183B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0183B,Nome não encontrado
Gordura de adição,g,-,-,BRC0183B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0183B,Nome não encontrado
Proteína animal,g,-,-,BRC0183B,Nome não encontrado
