componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,954,286,BRC0065N,Nome não encontrado
Energia,kcal,230,69,BRC0065N,Nome não encontrado
Umidade,g,"63,4","19,0",BRC0065N,Nome não encontrado
Carboidrato total,g,"2,60","0,78",BRC0065N,Nome não encontrado
Carboidrato disponível,g,"2,60","0,78",BRC0065N,Nome não encontrado
Proteína,g,"11,5","3,45",BRC0065N,Nome não encontrado
Lipídios,g,"19,3","5,79",BRC0065N,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0065N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0065N,Nome não encontrado
Cinzas,g,"3,20","0,96",BRC0065N,Nome não encontrado
Colesterol,mg,"39,0","11,7",BRC0065N,Nome não encontrado
Ácidos graxos saturados,g,"7,31","2,19",BRC0065N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,15","2,74",BRC0065N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,64","0,49",BRC0065N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0065N,Nome não encontrado
Cálcio,mg,"11,0","3,30",BRC0065N,Nome não encontrado
Ferro,mg,"0,66","0,20",BRC0065N,Nome não encontrado
Sódio,mg,1108,332,BRC0065N,Nome não encontrado
Magnésio,mg,"12,0","3,60",BRC0065N,Nome não encontrado
Fósforo,mg,181,"54,3",BRC0065N,Nome não encontrado
Potássio,mg,156,"46,8",BRC0065N,Nome não encontrado
Manganês,mg,,,BRC0065N,Nome não encontrado
Zinco,mg,"1,50","0,45",BRC0065N,Nome não encontrado
Cobre,mg,"0,08","0,02",BRC0065N,Nome não encontrado
Selênio,mcg,"11,2","3,36",BRC0065N,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0065N,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0065N,Nome não encontrado
Vitamina D,mcg,"0,50","0,15",BRC0065N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,22","0,07",BRC0065N,Nome não encontrado
Tiamina,mg,"0,17","0,05",BRC0065N,Nome não encontrado
Riboflavina,mg,"0,13","0,04",BRC0065N,Nome não encontrado
Niacina,mg,"2,54","0,76",BRC0065N,Nome não encontrado
Vitamina B6,mg,"0,18","0,05",BRC0065N,Nome não encontrado
Vitamina B12,mcg,"1,31","0,39",BRC0065N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0065N,Nome não encontrado
Equivalente de folato,mcg,"5,00","1,50",BRC0065N,Nome não encontrado
Sal de adição,g,,,BRC0065N,Nome não encontrado
Açúcar de adição,g,,,BRC0065N,Nome não encontrado
Gordura de adição,g,,,BRC0065N,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0065N,Nome não encontrado
Proteína animal,g,"11,5","3,45",BRC0065N,Nome não encontrado
