componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,312,171,BRC0631N,Nome não encontrado
Energia,kcal,75,41,BRC0631N,Nome não encontrado
Umidade,g,"82,3","45,3",BRC0631N,Nome não encontrado
Carboidrato total,g,"11,1","6,13",BRC0631N,Nome não encontrado
Carboidrato disponível,g,"7,11","3,91",BRC0631N,Nome não encontrado
Proteína,g,"2,83","1,56",BRC0631N,Nome não encontrado
Lipídios,g,"2,99","1,64",BRC0631N,Nome não encontrado
Fibra alimentar,g,"4,04","2,22",BRC0631N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0631N,Nome não encontrado
Cinzas,g,"0,75","0,41",BRC0631N,Nome não encontrado
Colesterol,mg,"0,47","0,26",BRC0631N,Nome não encontrado
Ácidos graxos saturados,g,"0,47","0,26",BRC0631N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,69","0,93",BRC0631N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,74","0,41",BRC0631N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0631N,Nome não encontrado
Cálcio,mg,"19,1","10,5",BRC0631N,Nome não encontrado
Ferro,mg,"0,76","0,42",BRC0631N,Nome não encontrado
Sódio,mg,102,"56,3",BRC0631N,Nome não encontrado
Magnésio,mg,"24,8","13,7",BRC0631N,Nome não encontrado
Fósforo,mg,"54,0","29,7",BRC0631N,Nome não encontrado
Potássio,mg,200,110,BRC0631N,Nome não encontrado
Manganês,mg,"0,19","0,11",BRC0631N,Nome não encontrado
Zinco,mg,"0,47","0,26",BRC0631N,Nome não encontrado
Cobre,mg,"0,11","0,06",BRC0631N,Nome não encontrado
Selênio,mcg,"0,19","0,11",BRC0631N,Nome não encontrado
Vitamina A (RE),mcg,258,141,BRC0631N,Nome não encontrado
Vitamina A (RAE),mcg,129,"71,1",BRC0631N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0631N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,49","0,82",BRC0631N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0631N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0631N,Nome não encontrado
Niacina,mg,"0,48","0,27",BRC0631N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0631N,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0631N,Nome não encontrado
Vitamina C,mg,"3,76","2,07",BRC0631N,Nome não encontrado
Equivalente de folato,mcg,"48,2","26,5",BRC0631N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0631N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0631N,Nome não encontrado
Gordura de adição,g,-,-,BRC0631N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0631N,Nome não encontrado
Proteína animal,g,-,-,BRC0631N,Nome não encontrado
