componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,426,234,BRC0429N,Nome não encontrado
Energia,kcal,101,55,BRC0429N,Nome não encontrado
Umidade,g,"73,2","40,3",BRC0429N,Nome não encontrado
Carboidrato total,g,"24,9","13,7",BRC0429N,Nome não encontrado
Carboidrato disponível,g,"22,4","12,3",BRC0429N,Nome não encontrado
Proteína,g,"1,06","0,58",BRC0429N,Nome não encontrado
Lipídios,g,"0,18","0,10",BRC0429N,Nome não encontrado
Fibra alimentar,g,"2,49","1,37",BRC0429N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0429N,Nome não encontrado
Cinzas,g,"0,62","0,34",BRC0429N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0429N,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,03",BRC0429N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0429N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,04","0,02",BRC0429N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0429N,Nome não encontrado
Cálcio,mg,"12,9","7,10",BRC0429N,Nome não encontrado
Ferro,mg,"0,28","0,15",BRC0429N,Nome não encontrado
Sódio,mg,"1,70","0,93",BRC0429N,Nome não encontrado
Magnésio,mg,"22,5","12,4",BRC0429N,Nome não encontrado
Fósforo,mg,"21,2","11,6",BRC0429N,Nome não encontrado
Potássio,mg,266,146,BRC0429N,Nome não encontrado
Manganês,mg,"0,34","0,19",BRC0429N,Nome não encontrado
Zinco,mg,"0,16","0,09",BRC0429N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0429N,Nome não encontrado
Selênio,mcg,"0,17","0,09",BRC0429N,Nome não encontrado
Vitamina A (RE),mcg,715,393,BRC0429N,Nome não encontrado
Vitamina A (RAE),mcg,357,196,BRC0429N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0429N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,34",BRC0429N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0429N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0429N,Nome não encontrado
Niacina,mg,"1,62","0,89",BRC0429N,Nome não encontrado
Vitamina B6,mg,"0,09","0,05",BRC0429N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0429N,Nome não encontrado
Vitamina C,mg,"20,6","11,3",BRC0429N,Nome não encontrado
Equivalente de folato,mcg,"15,2","8,37",BRC0429N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0429N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0429N,Nome não encontrado
Gordura de adição,g,-,-,BRC0429N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0429N,Nome não encontrado
Proteína animal,g,-,-,BRC0429N,Nome não encontrado
