componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,1290,709,BRC0626N,Nome não encontrado
Energia,kcal,311,171,BRC0626N,Nome não encontrado
Umidade,g,"53,3","29,3",BRC0626N,Nome não encontrado
Carboidrato total,g,"7,19","3,96",BRC0626N,Nome não encontrado
Carboidrato disponível,g,"6,20","3,41",BRC0626N,Nome não encontrado
Proteína,g,"12,9","7,12",BRC0626N,Nome não encontrado
Lipídios,g,"25,8","14,2",BRC0626N,Nome não encontrado
Fibra alimentar,g,"0,99","0,55",BRC0626N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0626N,Nome não encontrado
Cinzas,g,"0,73","0,40",BRC0626N,Nome não encontrado
Colesterol,mg,"41,5","22,8",BRC0626N,Nome não encontrado
Ácidos graxos saturados,g,"4,53","2,49",BRC0626N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"17,9","9,85",BRC0626N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,88","1,58",BRC0626N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,04",BRC0626N,Nome não encontrado
Cálcio,mg,"14,7","8,07",BRC0626N,Nome não encontrado
Ferro,mg,"1,32","0,73",BRC0626N,Nome não encontrado
Sódio,mg,"58,7","32,3",BRC0626N,Nome não encontrado
Magnésio,mg,"17,5","9,60",BRC0626N,Nome não encontrado
Fósforo,mg,108,"59,8",BRC0626N,Nome não encontrado
Potássio,mg,192,105,BRC0626N,Nome não encontrado
Manganês,mg,"0,24","0,13",BRC0626N,Nome não encontrado
Zinco,mg,"2,83","1,56",BRC0626N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0626N,Nome não encontrado
Selênio,mcg,"0,40","0,22",BRC0626N,Nome não encontrado
Vitamina A (RE),mcg,"74,0","40,7",BRC0626N,Nome não encontrado
Vitamina A (RAE),mcg,"37,0","20,4",BRC0626N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0626N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,43","2,43",BRC0626N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0626N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0626N,Nome não encontrado
Niacina,mg,"0,99","0,55",BRC0626N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0626N,Nome não encontrado
Vitamina B12,mcg,"1,38","0,76",BRC0626N,Nome não encontrado
Vitamina C,mg,"9,66","5,31",BRC0626N,Nome não encontrado
Equivalente de folato,mcg,"22,0","12,1",BRC0626N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0626N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0626N,Nome não encontrado
Gordura de adição,g,-,-,BRC0626N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0626N,Nome não encontrado
Proteína animal,g,-,-,BRC0626N,Nome não encontrado
