componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,104,57,BRC0500N,Nome não encontrado
Energia,kcal,98,54,BRC0500N,Nome não encontrado
Umidade,g,"77,1","42,4",BRC0500N,Nome não encontrado
Carboidrato total,g,"5,36","2,95",BRC0500N,Nome não encontrado
Carboidrato disponível,g,"4,04","2,22",BRC0500N,Nome não encontrado
Proteína,g,"13,8","7,58",BRC0500N,Nome não encontrado
Lipídios,g,"2,73","1,50",BRC0500N,Nome não encontrado
Fibra alimentar,g,"1,32","0,72",BRC0500N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0500N,Nome não encontrado
Cinzas,g,"1,00","0,55",BRC0500N,Nome não encontrado
Colesterol,mg,"44,7","24,6",BRC0500N,Nome não encontrado
Ácidos graxos saturados,g,"1,13","0,62",BRC0500N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,10","0,60",BRC0500N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17","0,10",BRC0500N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0500N,Nome não encontrado
Cálcio,mg,"15,9","8,73",BRC0500N,Nome não encontrado
Ferro,mg,"1,27","0,70",BRC0500N,Nome não encontrado
Sódio,mg,122,"67,2",BRC0500N,Nome não encontrado
Magnésio,mg,"16,7","9,17",BRC0500N,Nome não encontrado
Fósforo,mg,118,"65,2",BRC0500N,Nome não encontrado
Potássio,mg,243,133,BRC0500N,Nome não encontrado
Manganês,mg,"0,05","0,03",BRC0500N,Nome não encontrado
Zinco,mg,"2,95","1,62",BRC0500N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0500N,Nome não encontrado
Selênio,mcg,"0,28","0,16",BRC0500N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0500N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0500N,Nome não encontrado
Vitamina D,mcg,,,BRC0500N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","0,31",BRC0500N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0500N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0500N,Nome não encontrado
Niacina,mg,"1,14","0,63",BRC0500N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0500N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0500N,Nome não encontrado
Vitamina C,mg,"9,68","5,32",BRC0500N,Nome não encontrado
Equivalente de folato,mcg,"24,6","13,5",BRC0500N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0500N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0500N,Nome não encontrado
Gordura de adição,g,-,-,BRC0500N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0500N,Nome não encontrado
Proteína animal,g,-,-,BRC0500N,Nome não encontrado
