componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,266,146,BRC0177N,Nome não encontrado
Energia,kcal,64,34,BRC0177N,Nome não encontrado
Umidade,g,"85,2","46,9",BRC0177N,Nome não encontrado
Carboidrato total,g,"9,10","5,00",BRC0177N,Nome não encontrado
Carboidrato disponível,g,"7,18","3,95",BRC0177N,Nome não encontrado
Proteína,g,"2,21","1,21",BRC0177N,Nome não encontrado
Lipídios,g,"2,47","1,36",BRC0177N,Nome não encontrado
Fibra alimentar,g,"1,92","1,05",BRC0177N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0177N,Nome não encontrado
Cinzas,g,"1,02","0,56",BRC0177N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0177N,Nome não encontrado
Ácidos graxos saturados,g,"0,39","0,21",BRC0177N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,55","0,85",BRC0177N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,22",BRC0177N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0177N,Nome não encontrado
Cálcio,mg,106,"58,8",BRC0177N,Nome não encontrado
Ferro,mg,"0,72","0,40",BRC0177N,Nome não encontrado
Sódio,mg,133,"73,5",BRC0177N,Nome não encontrado
Magnésio,mg,"20,1","11,1",BRC0177N,Nome não encontrado
Fósforo,mg,"23,8","13,1",BRC0177N,Nome não encontrado
Potássio,mg,294,162,BRC0177N,Nome não encontrado
Manganês,mg,"0,13","0,07",BRC0177N,Nome não encontrado
Zinco,mg,"0,11","0,06",BRC0177N,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0177N,Nome não encontrado
Selênio,mcg,"0,45","0,25",BRC0177N,Nome não encontrado
Vitamina A (RE),mcg,210,115,BRC0177N,Nome não encontrado
Vitamina A (RAE),mcg,105,"57,8",BRC0177N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0177N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58","0,32",BRC0177N,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC0177N,Nome não encontrado
Riboflavina,mg,"0,08","0,05",BRC0177N,Nome não encontrado
Niacina,mg,"0,62","0,34",BRC0177N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0177N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0177N,Nome não encontrado
Vitamina C,mg,"16,2","8,91",BRC0177N,Nome não encontrado
Equivalente de folato,mcg,"24,9","13,7",BRC0177N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0177N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0177N,Nome não encontrado
Gordura de adição,g,-,-,BRC0177N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0177N,Nome não encontrado
Proteína animal,g,-,-,BRC0177N,Nome não encontrado
