componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,831,914,BRC0761F,Nome não encontrado
Energia,kcal,198,217,BRC0761F,Nome não encontrado
Umidade,g,"58,0","63,8",BRC0761F,Nome não encontrado
Carboidrato total,g,"3,26","3,58",BRC0761F,Nome não encontrado
Carboidrato disponível,g,"3,20","3,52",BRC0761F,Nome não encontrado
Proteína,g,"29,5","32,5",BRC0761F,Nome não encontrado
Lipídios,g,"7,41","8,15",BRC0761F,Nome não encontrado
Fibra alimentar,g,"0,05","0,06",BRC0761F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0761F,Nome não encontrado
Cinzas,g,"1,84","2,03",BRC0761F,Nome não encontrado
Colesterol,mg,"85,8","94,3",BRC0761F,Nome não encontrado
Ácidos graxos saturados,g,"3,09","3,40",BRC0761F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,88","3,16",BRC0761F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,13","1,24",BRC0761F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,03",BRC0761F,Nome não encontrado
Cálcio,mg,"48,0","52,7",BRC0761F,Nome não encontrado
Ferro,mg,"0,47","0,52",BRC0761F,Nome não encontrado
Sódio,mg,267,294,BRC0761F,Nome não encontrado
Magnésio,mg,"17,9","19,7",BRC0761F,Nome não encontrado
Fósforo,mg,216,238,BRC0761F,Nome não encontrado
Potássio,mg,289,318,BRC0761F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0761F,Nome não encontrado
Zinco,mg,"1,53","1,69",BRC0761F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0761F,Nome não encontrado
Selênio,mcg,"9,40","10,3",BRC0761F,Nome não encontrado
Vitamina A (RE),mcg,"0,48","0,53",BRC0761F,Nome não encontrado
Vitamina A (RAE),mcg,"0,24","0,26",BRC0761F,Nome não encontrado
Vitamina D,mcg,"0,38","0,42",BRC0761F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,49",BRC0761F,Nome não encontrado
Tiamina,mg,"0,61","0,67",BRC0761F,Nome não encontrado
Riboflavina,mg,"0,12","0,13",BRC0761F,Nome não encontrado
Niacina,mg,"10,3","11,4",BRC0761F,Nome não encontrado
Vitamina B6,mg,"0,09","0,09",BRC0761F,Nome não encontrado
Vitamina B12,mcg,"0,55","0,60",BRC0761F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0761F,Nome não encontrado
Equivalente de folato,mcg,"6,02","6,62",BRC0761F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0761F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0761F,Nome não encontrado
Gordura de adição,g,-,-,BRC0761F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0761F,Nome não encontrado
Proteína animal,g,-,-,BRC0761F,Nome não encontrado
