componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,764,839,BRC0521F,Nome não encontrado
Energia,kcal,183,201,BRC0521F,Nome não encontrado
Umidade,g,"65,8","72,4",BRC0521F,Nome não encontrado
Carboidrato total,g,"3,96","4,36",BRC0521F,Nome não encontrado
Carboidrato disponível,g,"3,12","3,43",BRC0521F,Nome não encontrado
Proteína,g,"18,2","20,0",BRC0521F,Nome não encontrado
Lipídios,g,"10,7","11,7",BRC0521F,Nome não encontrado
Fibra alimentar,g,"0,84","0,93",BRC0521F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0521F,Nome não encontrado
Cinzas,g,"1,39","1,52",BRC0521F,Nome não encontrado
Colesterol,mg,"58,7","64,6",BRC0521F,Nome não encontrado
Ácidos graxos saturados,g,"3,77","4,15",BRC0521F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,38","4,82",BRC0521F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,94","2,13",BRC0521F,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,06",BRC0521F,Nome não encontrado
Cálcio,mg,"23,2","25,5",BRC0521F,Nome não encontrado
Ferro,mg,"0,57","0,63",BRC0521F,Nome não encontrado
Sódio,mg,211,232,BRC0521F,Nome não encontrado
Magnésio,mg,"16,4","18,1",BRC0521F,Nome não encontrado
Fósforo,mg,143,157,BRC0521F,Nome não encontrado
Potássio,mg,266,293,BRC0521F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0521F,Nome não encontrado
Zinco,mg,"1,47","1,61",BRC0521F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0521F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0521F,Nome não encontrado
Vitamina A (RE),mcg,"67,1","73,8",BRC0521F,Nome não encontrado
Vitamina A (RAE),mcg,"34,9","38,4",BRC0521F,Nome não encontrado
Vitamina D,mcg,"0,62","0,68",BRC0521F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,40",BRC0521F,Nome não encontrado
Tiamina,mg,"0,38","0,42",BRC0521F,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0521F,Nome não encontrado
Niacina,mg,"4,00","4,40",BRC0521F,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0521F,Nome não encontrado
Vitamina B12,mcg,"0,48","0,53",BRC0521F,Nome não encontrado
Vitamina C,mg,"1,53","1,69",BRC0521F,Nome não encontrado
Equivalente de folato,mcg,"6,02","6,62",BRC0521F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0521F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0521F,Nome não encontrado
Gordura de adição,g,-,-,BRC0521F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0521F,Nome não encontrado
Proteína animal,g,-,-,BRC0521F,Nome não encontrado
