componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,473,260,BRC0532N,Nome não encontrado
Energia,kcal,113,62,BRC0532N,Nome não encontrado
Umidade,g,"76,6","42,1",BRC0532N,Nome não encontrado
Carboidrato total,g,"3,56","1,96",BRC0532N,Nome não encontrado
Carboidrato disponível,g,"2,73","1,50",BRC0532N,Nome não encontrado
Proteína,g,"14,0","7,70",BRC0532N,Nome não encontrado
Lipídios,g,"4,93","2,71",BRC0532N,Nome não encontrado
Fibra alimentar,g,"0,83","0,45",BRC0532N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0532N,Nome não encontrado
Cinzas,g,"0,95","0,52",BRC0532N,Nome não encontrado
Colesterol,mg,"47,0","25,8",BRC0532N,Nome não encontrado
Ácidos graxos saturados,g,"1,50","0,82",BRC0532N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,67","1,47",BRC0532N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,39","0,21",BRC0532N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0532N,Nome não encontrado
Cálcio,mg,"6,46","3,55",BRC0532N,Nome não encontrado
Ferro,mg,"1,25","0,69",BRC0532N,Nome não encontrado
Sódio,mg,123,"68,0",BRC0532N,Nome não encontrado
Magnésio,mg,"14,0","7,70",BRC0532N,Nome não encontrado
Fósforo,mg,119,"65,6",BRC0532N,Nome não encontrado
Potássio,mg,217,119,BRC0532N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0532N,Nome não encontrado
Zinco,mg,"3,13","1,72",BRC0532N,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0532N,Nome não encontrado
Selênio,mcg,"0,28","0,15",BRC0532N,Nome não encontrado
Vitamina A (RE),mcg,127,"70,2",BRC0532N,Nome não encontrado
Vitamina A (RAE),mcg,"64,1","35,2",BRC0532N,Nome não encontrado
Vitamina D,mcg,,,BRC0532N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,69","0,93",BRC0532N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0532N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0532N,Nome não encontrado
Niacina,mg,"1,15","0,63",BRC0532N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0532N,Nome não encontrado
Vitamina B12,mcg,"1,56","0,86",BRC0532N,Nome não encontrado
Vitamina C,mg,"2,71","1,49",BRC0532N,Nome não encontrado
Equivalente de folato,mcg,"10,4","5,74",BRC0532N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0532N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0532N,Nome não encontrado
Gordura de adição,g,-,-,BRC0532N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0532N,Nome não encontrado
Proteína animal,g,-,-,BRC0532N,Nome não encontrado
