componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,492,270,BRC0430N,Nome não encontrado
Energia,kcal,118,64,BRC0430N,Nome não encontrado
Umidade,g,"77,1","42,4",BRC0430N,Nome não encontrado
Carboidrato total,g,"4,69","2,58",BRC0430N,Nome não encontrado
Carboidrato disponível,g,"3,67","2,02",BRC0430N,Nome não encontrado
Proteína,g,"11,0","6,04",BRC0430N,Nome não encontrado
Lipídios,g,"6,36","3,50",BRC0430N,Nome não encontrado
Fibra alimentar,g,"1,02","0,56",BRC0430N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0430N,Nome não encontrado
Cinzas,g,"0,87","0,48",BRC0430N,Nome não encontrado
Colesterol,mg,"40,0","22,0",BRC0430N,Nome não encontrado
Ácidos graxos saturados,g,"2,40","1,32",BRC0430N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,93","1,61",BRC0430N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,23",BRC0430N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0430N,Nome não encontrado
Cálcio,mg,"7,16","3,94",BRC0430N,Nome não encontrado
Ferro,mg,"1,06","0,58",BRC0430N,Nome não encontrado
Sódio,mg,121,"67,1",BRC0430N,Nome não encontrado
Magnésio,mg,"9,53","5,24",BRC0430N,Nome não encontrado
Fósforo,mg,"76,5","42,1",BRC0430N,Nome não encontrado
Potássio,mg,181,"99,8",BRC0430N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0430N,Nome não encontrado
Zinco,mg,"3,12","1,72",BRC0430N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0430N,Nome não encontrado
Selênio,mcg,"0,44","0,24",BRC0430N,Nome não encontrado
Vitamina A (RE),mcg,238,131,BRC0430N,Nome não encontrado
Vitamina A (RAE),mcg,119,"65,8",BRC0430N,Nome não encontrado
Vitamina D,mcg,"1,03","0,57",BRC0430N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,12","1,72",BRC0430N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0430N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0430N,Nome não encontrado
Niacina,mg,"0,64","0,35",BRC0430N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0430N,Nome não encontrado
Vitamina B12,mcg,"1,00","0,55",BRC0430N,Nome não encontrado
Vitamina C,mg,"2,96","1,63",BRC0430N,Nome não encontrado
Equivalente de folato,mcg,"6,28","3,45",BRC0430N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0430N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0430N,Nome não encontrado
Gordura de adição,g,-,-,BRC0430N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0430N,Nome não encontrado
Proteína animal,g,-,-,BRC0430N,Nome não encontrado
