componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,461,253,BRC0120N,Nome não encontrado
Energia,kcal,91,50,BRC0120N,Nome não encontrado
Umidade,g,"75,2","41,4",BRC0120N,Nome não encontrado
Carboidrato total,g,"8,63","4,75",BRC0120N,Nome não encontrado
Carboidrato disponível,g,"7,36","4,05",BRC0120N,Nome não encontrado
Proteína,g,"12,1","6,66",BRC0120N,Nome não encontrado
Lipídios,g,"3,23","1,78",BRC0120N,Nome não encontrado
Fibra alimentar,g,"1,28","0,70",BRC0120N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0120N,Nome não encontrado
Cinzas,g,"1,21","0,67",BRC0120N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0120N,Nome não encontrado
Ácidos graxos saturados,g,"0,74","0,41",BRC0120N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,86","0,47",BRC0120N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,44","0,79",BRC0120N,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,02",BRC0120N,Nome não encontrado
Cálcio,mg,"15,4","8,46",BRC0120N,Nome não encontrado
Ferro,mg,"0,31","0,17",BRC0120N,Nome não encontrado
Sódio,mg,"53,1","29,2",BRC0120N,Nome não encontrado
Magnésio,mg,"17,4","9,57",BRC0120N,Nome não encontrado
Fósforo,mg,100,"55,4",BRC0120N,Nome não encontrado
Potássio,mg,253,139,BRC0120N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0120N,Nome não encontrado
Zinco,mg,"0,45","0,25",BRC0120N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0120N,Nome não encontrado
Selênio,mcg,"4,42","2,43",BRC0120N,Nome não encontrado
Vitamina A (RE),mcg,187,102,BRC0120N,Nome não encontrado
Vitamina A (RAE),mcg,"93,8","51,6",BRC0120N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0120N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,34",BRC0120N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0120N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0120N,Nome não encontrado
Niacina,mg,"2,74","1,51",BRC0120N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0120N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0120N,Nome não encontrado
Vitamina C,mg,"5,15","2,83",BRC0120N,Nome não encontrado
Equivalente de folato,mcg,"11,2","6,16",BRC0120N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0120N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0120N,Nome não encontrado
Gordura de adição,g,-,-,BRC0120N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0120N,Nome não encontrado
Proteína animal,g,-,-,BRC0120N,Nome não encontrado
