componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1841,552,BRC0069N,Nome não encontrado
Energia,kcal,437,131,BRC0069N,Nome não encontrado
Umidade,g,"3,50","1,05",BRC0069N,Nome não encontrado
Carboidrato total,g,"80,4","24,1",BRC0069N,Nome não encontrado
Carboidrato disponível,g,"76,2","22,9",BRC0069N,Nome não encontrado
Proteína,g,"2,90","0,87",BRC0069N,Nome não encontrado
Lipídios,g,"12,5","3,75",BRC0069N,Nome não encontrado
Fibra alimentar,g,"4,20","1,26",BRC0069N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0069N,Nome não encontrado
Cinzas,g,"0,70","0,21",BRC0069N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0069N,Nome não encontrado
Ácidos graxos saturados,g,"2,02","0,61",BRC0069N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,23","1,57",BRC0069N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,58","1,37",BRC0069N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0069N,Nome não encontrado
Cálcio,mg,"12,0","3,60",BRC0069N,Nome não encontrado
Ferro,mg,"1,52","0,46",BRC0069N,Nome não encontrado
Sódio,mg,"83,0","24,9",BRC0069N,Nome não encontrado
Magnésio,mg,"4,00","1,20",BRC0069N,Nome não encontrado
Fósforo,mg,"57,0","17,1",BRC0069N,Nome não encontrado
Potássio,mg,335,100,BRC0069N,Nome não encontrado
Manganês,mg,"0,20","0,06",BRC0069N,Nome não encontrado
Zinco,mg,"0,14","0,04",BRC0069N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0069N,Nome não encontrado
Selênio,mcg,"2,00","0,60",BRC0069N,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0069N,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0069N,Nome não encontrado
Vitamina D,mcg,traços,traços,BRC0069N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,traços,traços,BRC0069N,Nome não encontrado
Tiamina,mg,"0,14","0,04",BRC0069N,Nome não encontrado
Riboflavina,mg,"0,11","0,03",BRC0069N,Nome não encontrado
Niacina,mg,"1,24","0,37",BRC0069N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0069N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0069N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0069N,Nome não encontrado
Equivalente de folato,mcg,"80,0","24,0",BRC0069N,Nome não encontrado
Sal de adição,g,,,BRC0069N,Nome não encontrado
Açúcar de adição,g,,,BRC0069N,Nome não encontrado
Gordura de adição,g,,,BRC0069N,Nome não encontrado
Proteína vegetal,g,,,BRC0069N,Nome não encontrado
Proteína animal,g,,,BRC0069N,Nome não encontrado
