componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,778,855,BRC0561F,Nome não encontrado
Energia,kcal,186,204,BRC0561F,Nome não encontrado
Umidade,g,"64,5","70,9",BRC0561F,Nome não encontrado
Carboidrato total,g,"2,13","2,34",BRC0561F,Nome não encontrado
Carboidrato disponível,g,"1,75","1,93",BRC0561F,Nome não encontrado
Proteína,g,"22,2","24,4",BRC0561F,Nome não encontrado
Lipídios,g,"9,95","10,9",BRC0561F,Nome não encontrado
Fibra alimentar,g,"0,38","0,41",BRC0561F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0561F,Nome não encontrado
Cinzas,g,"1,26","1,39",BRC0561F,Nome não encontrado
Colesterol,mg,"85,4","93,9",BRC0561F,Nome não encontrado
Ácidos graxos saturados,g,"4,59","5,05",BRC0561F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,24","3,57",BRC0561F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,97","1,07",BRC0561F,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,27",BRC0561F,Nome não encontrado
Cálcio,mg,"11,6","12,8",BRC0561F,Nome não encontrado
Ferro,mg,"2,06","2,26",BRC0561F,Nome não encontrado
Sódio,mg,244,269,BRC0561F,Nome não encontrado
Magnésio,mg,"14,2","15,6",BRC0561F,Nome não encontrado
Fósforo,mg,139,153,BRC0561F,Nome não encontrado
Potássio,mg,253,279,BRC0561F,Nome não encontrado
Manganês,mg,"0,08","0,08",BRC0561F,Nome não encontrado
Zinco,mg,"6,44","7,08",BRC0561F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0561F,Nome não encontrado
Selênio,mcg,"0,06","0,06",BRC0561F,Nome não encontrado
Vitamina A (RE),mcg,"11,3","12,5",BRC0561F,Nome não encontrado
Vitamina A (RAE),mcg,"7,64","8,40",BRC0561F,Nome não encontrado
Vitamina D,mcg,"2,22","2,44",BRC0561F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,33",BRC0561F,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0561F,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0561F,Nome não encontrado
Niacina,mg,"1,36","1,49",BRC0561F,Nome não encontrado
Vitamina B6,mg,"0,08","0,09",BRC0561F,Nome não encontrado
Vitamina B12,mcg,"2,15","2,36",BRC0561F,Nome não encontrado
Vitamina C,mg,"8,64","9,51",BRC0561F,Nome não encontrado
Equivalente de folato,mcg,"8,80","9,68",BRC0561F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0561F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0561F,Nome não encontrado
Gordura de adição,g,-,-,BRC0561F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0561F,Nome não encontrado
Proteína animal,g,-,-,BRC0561F,Nome não encontrado
