componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,398,219,BRC0223N,Nome não encontrado
Energia,kcal,95,52,BRC0223N,Nome não encontrado
Umidade,g,"80,6","44,3",BRC0223N,Nome não encontrado
Carboidrato total,g,"3,85","2,12",BRC0223N,Nome não encontrado
Carboidrato disponível,g,"2,98","1,64",BRC0223N,Nome não encontrado
Proteína,g,"10,8","5,96",BRC0223N,Nome não encontrado
Lipídios,g,"4,23","2,33",BRC0223N,Nome não encontrado
Fibra alimentar,g,"0,87","0,48",BRC0223N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0223N,Nome não encontrado
Cinzas,g,"0,53","0,29",BRC0223N,Nome não encontrado
Colesterol,mg,"40,2","22,1",BRC0223N,Nome não encontrado
Ácidos graxos saturados,g,"2,07","1,14",BRC0223N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,42","0,78",BRC0223N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17","0,09",BRC0223N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0223N,Nome não encontrado
Cálcio,mg,"7,47","4,11",BRC0223N,Nome não encontrado
Ferro,mg,"0,98","0,54",BRC0223N,Nome não encontrado
Sódio,mg,"22,0","12,1",BRC0223N,Nome não encontrado
Magnésio,mg,"9,44","5,19",BRC0223N,Nome não encontrado
Fósforo,mg,"74,2","40,8",BRC0223N,Nome não encontrado
Potássio,mg,159,"87,5",BRC0223N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0223N,Nome não encontrado
Zinco,mg,"3,04","1,67",BRC0223N,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0223N,Nome não encontrado
Selênio,mcg,"0,39","0,21",BRC0223N,Nome não encontrado
Vitamina A (RE),mcg,133,"73,6",BRC0223N,Nome não encontrado
Vitamina A (RAE),mcg,"67,1","36,9",BRC0223N,Nome não encontrado
Vitamina D,mcg,"1,03","0,56",BRC0223N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,63","0,90",BRC0223N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0223N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0223N,Nome não encontrado
Niacina,mg,"0,69","0,38",BRC0223N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0223N,Nome não encontrado
Vitamina B12,mcg,"0,99","0,55",BRC0223N,Nome não encontrado
Vitamina C,mg,"2,85","1,57",BRC0223N,Nome não encontrado
Equivalente de folato,mcg,"7,93","4,36",BRC0223N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0223N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0223N,Nome não encontrado
Gordura de adição,g,-,-,BRC0223N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0223N,Nome não encontrado
Proteína animal,g,-,-,BRC0223N,Nome não encontrado
