componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,530,530,BRC0236E,Nome não encontrado
Energia,kcal,125,125,BRC0236E,Nome não encontrado
Umidade,g,"74,8","74,8",BRC0236E,Nome não encontrado
Carboidrato total,g,"2,87","2,87",BRC0236E,Nome não encontrado
Carboidrato disponível,g,"2,32","2,32",BRC0236E,Nome não encontrado
Proteína,g,"14,4","14,4",BRC0236E,Nome não encontrado
Lipídios,g,"6,51","6,51",BRC0236E,Nome não encontrado
Fibra alimentar,g,"0,55","0,55",BRC0236E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0236E,Nome não encontrado
Cinzas,g,"1,48","1,48",BRC0236E,Nome não encontrado
Colesterol,mg,"44,2","44,2",BRC0236E,Nome não encontrado
Ácidos graxos saturados,g,"1,09","1,09",BRC0236E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,02","4,02",BRC0236E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,04","1,04",BRC0236E,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0236E,Nome não encontrado
Cálcio,mg,"18,1","18,1",BRC0236E,Nome não encontrado
Ferro,mg,"0,26","0,26",BRC0236E,Nome não encontrado
Sódio,mg,264,264,BRC0236E,Nome não encontrado
Magnésio,mg,"21,5","21,5",BRC0236E,Nome não encontrado
Fósforo,mg,130,130,BRC0236E,Nome não encontrado
Potássio,mg,322,322,BRC0236E,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0236E,Nome não encontrado
Zinco,mg,"0,29","0,29",BRC0236E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0236E,Nome não encontrado
Selênio,mcg,"0,05","0,05",BRC0236E,Nome não encontrado
Vitamina A (RE),mcg,"44,6","44,6",BRC0236E,Nome não encontrado
Vitamina A (RAE),mcg,"25,1","25,1",BRC0236E,Nome não encontrado
Vitamina D,mcg,"7,24","7,24",BRC0236E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,60","0,60",BRC0236E,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0236E,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0236E,Nome não encontrado
Niacina,mg,"0,14","0,14",BRC0236E,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0236E,Nome não encontrado
Vitamina B12,mcg,"0,62","0,62",BRC0236E,Nome não encontrado
Vitamina C,mg,"4,60","4,60",BRC0236E,Nome não encontrado
Equivalente de folato,mcg,"13,4","13,4",BRC0236E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0236E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0236E,Nome não encontrado
Gordura de adição,g,"2,55","2,55",BRC0236E,Nome não encontrado
Proteína vegetal,g,"0,48","0,48",BRC0236E,Nome não encontrado
Proteína animal,g,"13,9","13,9",BRC0236E,Nome não encontrado
