componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1899,949,BRC0062N,Nome não encontrado
Energia,kcal,452,226,BRC0062N,Nome não encontrado
Umidade,g,"1,30","0,65",BRC0062N,Nome não encontrado
Carboidrato total,g,"73,0","36,5",BRC0062N,Nome não encontrado
Carboidrato disponível,g,"67,3","33,6",BRC0062N,Nome não encontrado
Proteína,g,"8,70","4,35",BRC0062N,Nome não encontrado
Lipídios,g,"15,2","7,60",BRC0062N,Nome não encontrado
Fibra alimentar,g,"5,70","2,85",BRC0062N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0062N,Nome não encontrado
Cinzas,g,"1,85","0,93",BRC0062N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0062N,Nome não encontrado
Ácidos graxos saturados,g,"2,84","1,42",BRC0062N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,34","3,17",BRC0062N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,02","2,51",BRC0062N,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0062N,Nome não encontrado
Cálcio,mg,159,"79,5",BRC0062N,Nome não encontrado
Ferro,mg,"1,63","0,82",BRC0062N,Nome não encontrado
Sódio,mg,400,200,BRC0062N,Nome não encontrado
Magnésio,mg,"97,0","48,5",BRC0062N,Nome não encontrado
Fósforo,mg,318,159,BRC0062N,Nome não encontrado
Potássio,mg,272,136,BRC0062N,Nome não encontrado
Manganês,mg,,traços,BRC0062N,Nome não encontrado
Zinco,mg,"1,15","0,58",BRC0062N,Nome não encontrado
Cobre,mg,"0,12","0,06",BRC0062N,Nome não encontrado
Selênio,mcg,"15,5","7,75",BRC0062N,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0062N,Nome não encontrado
Vitamina A (RAE),mcg,"4,00","2,00",BRC0062N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0062N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,53","1,77",BRC0062N,Nome não encontrado
Tiamina,mg,"0,22","0,11",BRC0062N,Nome não encontrado
Riboflavina,mg,"0,28","0,14",BRC0062N,Nome não encontrado
Niacina,mg,"0,42","0,21",BRC0062N,Nome não encontrado
Vitamina B6,mg,"0,18","0,09",BRC0062N,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0062N,Nome não encontrado
Vitamina C,mg,"0,20","0,10",BRC0062N,Nome não encontrado
Equivalente de folato,mcg,"16,0","8,00",BRC0062N,Nome não encontrado
Sal de adição,g,,traços,BRC0062N,Nome não encontrado
Açúcar de adição,g,,traços,BRC0062N,Nome não encontrado
Gordura de adição,g,,traços,BRC0062N,Nome não encontrado
Proteína vegetal,g,,traços,BRC0062N,Nome não encontrado
Proteína animal,g,,traços,BRC0062N,Nome não encontrado
