componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,324,178,BRC0141N,Nome não encontrado
Energia,kcal,76,42,BRC0141N,Nome não encontrado
Umidade,g,"79,5","43,7",BRC0141N,Nome não encontrado
Carboidrato total,g,"18,7","10,3",BRC0141N,Nome não encontrado
Carboidrato disponível,g,"16,7","9,18",BRC0141N,Nome não encontrado
Proteína,g,"0,92","0,51",BRC0141N,Nome não encontrado
Lipídios,g,"0,22","0,12",BRC0141N,Nome não encontrado
Fibra alimentar,g,"2,03","1,12",BRC0141N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0141N,Nome não encontrado
Cinzas,g,"0,61","0,33",BRC0141N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0141N,Nome não encontrado
Ácidos graxos saturados,g,"0,07","0,04",BRC0141N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,02",BRC0141N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0141N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0141N,Nome não encontrado
Cálcio,mg,"11,3","6,21",BRC0141N,Nome não encontrado
Ferro,mg,"0,27","0,15",BRC0141N,Nome não encontrado
Sódio,mg,"1,22","0,67",BRC0141N,Nome não encontrado
Magnésio,mg,"23,8","13,1",BRC0141N,Nome não encontrado
Fósforo,mg,"16,9","9,28",BRC0141N,Nome não encontrado
Potássio,mg,260,143,BRC0141N,Nome não encontrado
Manganês,mg,"0,27","0,15",BRC0141N,Nome não encontrado
Zinco,mg,"0,12","0,07",BRC0141N,Nome não encontrado
Cobre,mg,"0,39","0,21",BRC0141N,Nome não encontrado
Selênio,mcg,"0,22","0,12",BRC0141N,Nome não encontrado
Vitamina A (RE),mcg,"12,8","7,04",BRC0141N,Nome não encontrado
Vitamina A (RAE),mcg,"6,40","3,52",BRC0141N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0141N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17","0,10",BRC0141N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0141N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0141N,Nome não encontrado
Niacina,mg,"0,26","0,14",BRC0141N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0141N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0141N,Nome não encontrado
Vitamina C,mg,"45,8","25,2",BRC0141N,Nome não encontrado
Equivalente de folato,mcg,"30,1","16,5",BRC0141N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0141N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0141N,Nome não encontrado
Gordura de adição,g,-,-,BRC0141N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0141N,Nome não encontrado
Proteína animal,g,-,-,BRC0141N,Nome não encontrado
