componente,unidade,Valor por 100g,Colher sopa cheia (25 g),codigo_alimento,nome_alimento
Energia,kJ,354,88,BRC0149B,Nome não encontrado
Energia,kcal,86,21,BRC0149B,Nome não encontrado
Umidade,g,"83,6","20,9",BRC0149B,Nome não encontrado
Carboidrato total,g,"6,15","1,54",BRC0149B,Nome não encontrado
Carboidrato disponível,g,"1,08","0,27",BRC0149B,Nome não encontrado
Proteína,g,"1,68","0,42",BRC0149B,Nome não encontrado
Lipídios,g,"7,20","1,80",BRC0149B,Nome não encontrado
Fibra alimentar,g,"5,07","1,27",BRC0149B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0149B,Nome não encontrado
Cinzas,g,"1,33","0,33",BRC0149B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0149B,Nome não encontrado
Ácidos graxos saturados,g,"1,19","0,30",BRC0149B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,64","0,41",BRC0149B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,86","0,97",BRC0149B,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,01",BRC0149B,Nome não encontrado
Cálcio,mg,"77,2","19,3",BRC0149B,Nome não encontrado
Ferro,mg,"1,89","0,47",BRC0149B,Nome não encontrado
Sódio,mg,145,"36,4",BRC0149B,Nome não encontrado
Magnésio,mg,"21,0","5,26",BRC0149B,Nome não encontrado
Fósforo,mg,"37,5","9,39",BRC0149B,Nome não encontrado
Potássio,mg,383,"95,9",BRC0149B,Nome não encontrado
Manganês,mg,"0,34","0,08",BRC0149B,Nome não encontrado
Zinco,mg,"0,23","0,06",BRC0149B,Nome não encontrado
Cobre,mg,"0,07","0,02",BRC0149B,Nome não encontrado
Selênio,mcg,-,-,BRC0149B,Nome não encontrado
Vitamina A (RE),mcg,616,154,BRC0149B,Nome não encontrado
Vitamina A (RAE),mcg,308,"77,1",BRC0149B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0149B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,-,-,BRC0149B,Nome não encontrado
Tiamina,mg,"0,04","0,01",BRC0149B,Nome não encontrado
Riboflavina,mg,"0,07","0,02",BRC0149B,Nome não encontrado
Niacina,mg,"4,91","1,23",BRC0149B,Nome não encontrado
Vitamina B6,mg,"0,06","0,01",BRC0149B,Nome não encontrado
Vitamina B12,mcg,-,-,BRC0149B,Nome não encontrado
Vitamina C,mg,"1,79","0,45",BRC0149B,Nome não encontrado
Equivalente de folato,mcg,-,-,BRC0149B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0149B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0149B,Nome não encontrado
Gordura de adição,g,-,-,BRC0149B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0149B,Nome não encontrado
Proteína animal,g,-,-,BRC0149B,Nome não encontrado
