componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,492,270,BRC0191N,Nome não encontrado
Energia,kcal,118,64,BRC0191N,Nome não encontrado
Umidade,g,"77,4","42,6",BRC0191N,Nome não encontrado
Carboidrato total,g,"4,71","2,59",BRC0191N,Nome não encontrado
Carboidrato disponível,g,"3,69","2,03",BRC0191N,Nome não encontrado
Proteína,g,"11,0","6,04",BRC0191N,Nome não encontrado
Lipídios,g,"6,33","3,48",BRC0191N,Nome não encontrado
Fibra alimentar,g,"1,03","0,56",BRC0191N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0191N,Nome não encontrado
Cinzas,g,"0,62","0,34",BRC0191N,Nome não encontrado
Colesterol,mg,"40,2","22,1",BRC0191N,Nome não encontrado
Ácidos graxos saturados,g,"2,38","1,31",BRC0191N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,91","1,60",BRC0191N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,23",BRC0191N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0191N,Nome não encontrado
Cálcio,mg,"7,14","3,93",BRC0191N,Nome não encontrado
Ferro,mg,"1,04","0,57",BRC0191N,Nome não encontrado
Sódio,mg,"21,9","12,0",BRC0191N,Nome não encontrado
Magnésio,mg,"9,56","5,26",BRC0191N,Nome não encontrado
Fósforo,mg,"77,0","42,4",BRC0191N,Nome não encontrado
Potássio,mg,181,"99,9",BRC0191N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0191N,Nome não encontrado
Zinco,mg,"3,07","1,69",BRC0191N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0191N,Nome não encontrado
Selênio,mcg,"0,54","0,30",BRC0191N,Nome não encontrado
Vitamina A (RE),mcg,238,131,BRC0191N,Nome não encontrado
Vitamina A (RAE),mcg,119,"65,8",BRC0191N,Nome não encontrado
Vitamina D,mcg,"1,03","0,56",BRC0191N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,12","1,71",BRC0191N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0191N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0191N,Nome não encontrado
Niacina,mg,"0,69","0,38",BRC0191N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0191N,Nome não encontrado
Vitamina B12,mcg,"0,99","0,55",BRC0191N,Nome não encontrado
Vitamina C,mg,"2,97","1,63",BRC0191N,Nome não encontrado
Equivalente de folato,mcg,"6,36","3,50",BRC0191N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0191N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0191N,Nome não encontrado
Gordura de adição,g,-,-,BRC0191N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0191N,Nome não encontrado
Proteína animal,g,-,-,BRC0191N,Nome não encontrado
