componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,368,330,BRC0415B,Nome não encontrado
Energia,kcal,88,79,BRC0415B,Nome não encontrado
Umidade,g,"82,4","74,2",BRC0415B,Nome não encontrado
Carboidrato total,g,"9,72","8,75",BRC0415B,Nome não encontrado
Carboidrato disponível,g,"7,52","6,76",BRC0415B,Nome não encontrado
Proteína,g,"1,45","1,30",BRC0415B,Nome não encontrado
Lipídios,g,"5,34","4,81",BRC0415B,Nome não encontrado
Fibra alimentar,g,"2,20","1,98",BRC0415B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0415B,Nome não encontrado
Cinzas,g,"1,05","0,94",BRC0415B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0415B,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,71",BRC0415B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,63","3,26",BRC0415B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","0,63",BRC0415B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0415B,Nome não encontrado
Cálcio,mg,"18,8","16,9",BRC0415B,Nome não encontrado
Ferro,mg,"0,52","0,47",BRC0415B,Nome não encontrado
Sódio,mg,134,120,BRC0415B,Nome não encontrado
Magnésio,mg,"9,38","8,45",BRC0415B,Nome não encontrado
Fósforo,mg,"32,0","28,8",BRC0415B,Nome não encontrado
Potássio,mg,216,195,BRC0415B,Nome não encontrado
Manganês,mg,"0,34","0,31",BRC0415B,Nome não encontrado
Zinco,mg,"0,36","0,32",BRC0415B,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0415B,Nome não encontrado
Selênio,mcg,"0,94","0,84",BRC0415B,Nome não encontrado
Vitamina A (RE),mcg,528,475,BRC0415B,Nome não encontrado
Vitamina A (RAE),mcg,264,237,BRC0415B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0415B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"7,23","6,51",BRC0415B,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0415B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0415B,Nome não encontrado
Niacina,mg,"0,05","0,04",BRC0415B,Nome não encontrado
Vitamina B6,mg,"0,10","0,09",BRC0415B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0415B,Nome não encontrado
Vitamina C,mg,"9,37","8,43",BRC0415B,Nome não encontrado
Equivalente de folato,mcg,"17,5","15,8",BRC0415B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0415B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0415B,Nome não encontrado
Gordura de adição,g,-,-,BRC0415B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0415B,Nome não encontrado
Proteína animal,g,-,-,BRC0415B,Nome não encontrado
