componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,496,272,BRC0271N,Nome não encontrado
Energia,kcal,118,64,BRC0271N,Nome não encontrado
Umidade,g,"73,5","40,4",BRC0271N,Nome não encontrado
Carboidrato total,g,"8,88","4,89",BRC0271N,Nome não encontrado
Carboidrato disponível,g,"7,82","4,30",BRC0271N,Nome não encontrado
Proteína,g,"12,9","7,07",BRC0271N,Nome não encontrado
Lipídios,g,"3,68","2,02",BRC0271N,Nome não encontrado
Fibra alimentar,g,"1,06","0,58",BRC0271N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0271N,Nome não encontrado
Cinzas,g,"1,06","0,58",BRC0271N,Nome não encontrado
Colesterol,mg,241,132,BRC0271N,Nome não encontrado
Ácidos graxos saturados,g,"1,90","1,05",BRC0271N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,89","0,49",BRC0271N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,26",BRC0271N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0271N,Nome não encontrado
Cálcio,mg,"5,80","3,19",BRC0271N,Nome não encontrado
Ferro,mg,"2,45","1,35",BRC0271N,Nome não encontrado
Sódio,mg,"33,8","18,6",BRC0271N,Nome não encontrado
Magnésio,mg,"10,0","5,50",BRC0271N,Nome não encontrado
Fósforo,mg,182,100,BRC0271N,Nome não encontrado
Potássio,mg,210,115,BRC0271N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0271N,Nome não encontrado
Zinco,mg,"1,68","0,93",BRC0271N,Nome não encontrado
Cobre,mg,"5,08","2,79",BRC0271N,Nome não encontrado
Selênio,mcg,"0,29","0,16",BRC0271N,Nome não encontrado
Vitamina A (RE),mcg,5850,3218,BRC0271N,Nome não encontrado
Vitamina A (RAE),mcg,5840,3212,BRC0271N,Nome não encontrado
Vitamina D,mcg,"0,82","0,45",BRC0271N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,51","0,28",BRC0271N,Nome não encontrado
Tiamina,mg,"0,13","0,07",BRC0271N,Nome não encontrado
Riboflavina,mg,"1,08","0,59",BRC0271N,Nome não encontrado
Niacina,mg,"4,85","2,67",BRC0271N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0271N,Nome não encontrado
Vitamina B12,mcg,"30,9","17,0",BRC0271N,Nome não encontrado
Vitamina C,mg,"1,11","0,61",BRC0271N,Nome não encontrado
Equivalente de folato,mcg,115,"63,7",BRC0271N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0271N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0271N,Nome não encontrado
Gordura de adição,g,-,-,BRC0271N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0271N,Nome não encontrado
Proteína animal,g,-,-,BRC0271N,Nome não encontrado
