componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,770,423,BRC0316N,Nome não encontrado
Energia,kcal,183,100,BRC0316N,Nome não encontrado
Umidade,g,"54,8","30,2",BRC0316N,Nome não encontrado
Carboidrato total,g,"35,7","19,6",BRC0316N,Nome não encontrado
Carboidrato disponível,g,"31,0","17,0",BRC0316N,Nome não encontrado
Proteína,g,"5,57","3,06",BRC0316N,Nome não encontrado
Lipídios,g,"3,01","1,65",BRC0316N,Nome não encontrado
Fibra alimentar,g,"4,69","2,58",BRC0316N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0316N,Nome não encontrado
Cinzas,g,"0,90","0,49",BRC0316N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0316N,Nome não encontrado
Ácidos graxos saturados,g,"0,60","0,33",BRC0316N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,04","0,57",BRC0316N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,00","0,55",BRC0316N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0316N,Nome não encontrado
Cálcio,mg,"19,6","10,8",BRC0316N,Nome não encontrado
Ferro,mg,"1,60","0,88",BRC0316N,Nome não encontrado
Sódio,mg,"1,76","0,97",BRC0316N,Nome não encontrado
Magnésio,mg,"54,5","30,0",BRC0316N,Nome não encontrado
Fósforo,mg,"65,3","35,9",BRC0316N,Nome não encontrado
Potássio,mg,368,202,BRC0316N,Nome não encontrado
Manganês,mg,"1,17","0,65",BRC0316N,Nome não encontrado
Zinco,mg,"0,92","0,51",BRC0316N,Nome não encontrado
Cobre,mg,"0,19","0,10",BRC0316N,Nome não encontrado
Selênio,mcg,"0,08","0,04",BRC0316N,Nome não encontrado
Vitamina A (RE),mcg,"8,19","4,50",BRC0316N,Nome não encontrado
Vitamina A (RAE),mcg,"4,09","2,25",BRC0316N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0316N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,11",BRC0316N,Nome não encontrado
Tiamina,mg,"0,19","0,11",BRC0316N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0316N,Nome não encontrado
Niacina,mg,"1,48","0,81",BRC0316N,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0316N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0316N,Nome não encontrado
Vitamina C,mg,"4,73","2,60",BRC0316N,Nome não encontrado
Equivalente de folato,mcg,"26,9","14,8",BRC0316N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0316N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0316N,Nome não encontrado
Gordura de adição,g,-,-,BRC0316N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0316N,Nome não encontrado
Proteína animal,g,-,-,BRC0316N,Nome não encontrado
