componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,333,183,BRC0161N,Nome não encontrado
Energia,kcal,79,43,BRC0161N,Nome não encontrado
Umidade,g,"80,8","44,5",BRC0161N,Nome não encontrado
Carboidrato total,g,"5,52","3,04",BRC0161N,Nome não encontrado
Carboidrato disponível,g,"4,79","2,64",BRC0161N,Nome não encontrado
Proteína,g,"11,9","6,56",BRC0161N,Nome não encontrado
Lipídios,g,"1,16","0,64",BRC0161N,Nome não encontrado
Fibra alimentar,g,"0,73","0,40",BRC0161N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0161N,Nome não encontrado
Cinzas,g,"0,58","0,32",BRC0161N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0161N,Nome não encontrado
Ácidos graxos saturados,g,"0,40","0,22",BRC0161N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,22",BRC0161N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,12",BRC0161N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0161N,Nome não encontrado
Cálcio,mg,"5,48","3,01",BRC0161N,Nome não encontrado
Ferro,mg,"0,23","0,12",BRC0161N,Nome não encontrado
Sódio,mg,"14,1","7,78",BRC0161N,Nome não encontrado
Magnésio,mg,"8,00","4,40",BRC0161N,Nome não encontrado
Fósforo,mg,"93,2","51,3",BRC0161N,Nome não encontrado
Potássio,mg,189,104,BRC0161N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0161N,Nome não encontrado
Zinco,mg,"0,43","0,24",BRC0161N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0161N,Nome não encontrado
Selênio,mcg,"4,24","2,33",BRC0161N,Nome não encontrado
Vitamina A (RE),mcg,"16,4","9,04",BRC0161N,Nome não encontrado
Vitamina A (RAE),mcg,"8,43","4,64",BRC0161N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0161N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,08",BRC0161N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0161N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0161N,Nome não encontrado
Niacina,mg,"2,74","1,51",BRC0161N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0161N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0161N,Nome não encontrado
Vitamina C,mg,"1,84","1,01",BRC0161N,Nome não encontrado
Equivalente de folato,mcg,"5,40","2,97",BRC0161N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0161N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0161N,Nome não encontrado
Gordura de adição,g,-,-,BRC0161N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0161N,Nome não encontrado
Proteína animal,g,-,-,BRC0161N,Nome não encontrado
