componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,272,149,BRC0381N,Nome não encontrado
Energia,kcal,65,35,BRC0381N,Nome não encontrado
Umidade,g,"84,0","46,2",BRC0381N,Nome não encontrado
Carboidrato total,g,"11,9","6,54",BRC0381N,Nome não encontrado
Carboidrato disponível,g,"10,7","5,89",BRC0381N,Nome não encontrado
Proteína,g,"2,23","1,23",BRC0381N,Nome não encontrado
Lipídios,g,"1,15","0,63",BRC0381N,Nome não encontrado
Fibra alimentar,g,"1,17","0,65",BRC0381N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0381N,Nome não encontrado
Cinzas,g,"0,76","0,42",BRC0381N,Nome não encontrado
Colesterol,mg,"4,41","2,42",BRC0381N,Nome não encontrado
Ácidos graxos saturados,g,"0,60","0,33",BRC0381N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,31","0,17",BRC0381N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,07",BRC0381N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0381N,Nome não encontrado
Cálcio,mg,"59,3","32,6",BRC0381N,Nome não encontrado
Ferro,mg,"0,25","0,14",BRC0381N,Nome não encontrado
Sódio,mg,"22,4","12,3",BRC0381N,Nome não encontrado
Magnésio,mg,"17,0","9,35",BRC0381N,Nome não encontrado
Fósforo,mg,"49,8","27,4",BRC0381N,Nome não encontrado
Potássio,mg,184,101,BRC0381N,Nome não encontrado
Manganês,mg,"0,21","0,11",BRC0381N,Nome não encontrado
Zinco,mg,"0,21","0,11",BRC0381N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0381N,Nome não encontrado
Selênio,mcg,"0,83","0,46",BRC0381N,Nome não encontrado
Vitamina A (RE),mcg,"24,8","13,7",BRC0381N,Nome não encontrado
Vitamina A (RAE),mcg,"19,5","10,7",BRC0381N,Nome não encontrado
Vitamina D,mcg,"0,03","0,02",BRC0381N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,08",BRC0381N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0381N,Nome não encontrado
Riboflavina,mg,"0,12","0,06",BRC0381N,Nome não encontrado
Niacina,mg,traços,traços,BRC0381N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0381N,Nome não encontrado
Vitamina B12,mcg,"0,15","0,08",BRC0381N,Nome não encontrado
Vitamina C,mg,"24,8","13,6",BRC0381N,Nome não encontrado
Equivalente de folato,mcg,"16,3","8,94",BRC0381N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0381N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0381N,Nome não encontrado
Gordura de adição,g,-,-,BRC0381N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0381N,Nome não encontrado
Proteína animal,g,-,-,BRC0381N,Nome não encontrado
