componente,unidade,Valor por 100g,Colher sopa cheia (20 g),codigo_alimento,nome_alimento
Energia,kJ,1045,208,BRC0917B,Nome não encontrado
Energia,kcal,253,50,BRC0917B,Nome não encontrado
Umidade,g,"63,5","12,7",BRC0917B,Nome não encontrado
Carboidrato total,g,"10,5","2,09",BRC0917B,Nome não encontrado
Carboidrato disponível,g,"8,14","1,63",BRC0917B,Nome não encontrado
Proteína,g,"2,00","0,40",BRC0917B,Nome não encontrado
Lipídios,g,"23,1","4,61",BRC0917B,Nome não encontrado
Fibra alimentar,g,"2,32","0,46",BRC0917B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0917B,Nome não encontrado
Cinzas,g,"0,94","0,19",BRC0917B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0917B,Nome não encontrado
Ácidos graxos saturados,g,"3,55","0,71",BRC0917B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,36","1,07",BRC0917B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"13,8","2,76",BRC0917B,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,02",BRC0917B,Nome não encontrado
Cálcio,mg,"16,0","3,21",BRC0917B,Nome não encontrado
Ferro,mg,"0,26","0,05",BRC0917B,Nome não encontrado
Sódio,mg,128,"25,7",BRC0917B,Nome não encontrado
Magnésio,mg,"13,5","2,71",BRC0917B,Nome não encontrado
Fósforo,mg,"45,0","8,99",BRC0917B,Nome não encontrado
Potássio,mg,209,"41,8",BRC0917B,Nome não encontrado
Manganês,mg,"0,16","0,03",BRC0917B,Nome não encontrado
Zinco,mg,"0,20","0,04",BRC0917B,Nome não encontrado
Cobre,mg,"0,13","0,03",BRC0917B,Nome não encontrado
Selênio,mcg,"0,06","0,01",BRC0917B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0917B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0917B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0917B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,81","0,56",BRC0917B,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0917B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0917B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0917B,Nome não encontrado
Vitamina B6,mg,"0,15","0,03",BRC0917B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0917B,Nome não encontrado
Vitamina C,mg,"4,70","0,94",BRC0917B,Nome não encontrado
Equivalente de folato,mcg,"16,1","3,22",BRC0917B,Nome não encontrado
Sal de adição,g,"0,32","0,06",BRC0917B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0917B,Nome não encontrado
Gordura de adição,g,-,-,BRC0917B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0917B,Nome não encontrado
Proteína animal,g,-,-,BRC0917B,Nome não encontrado
