componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,413,227,BRC0607N,Nome não encontrado
Energia,kcal,99,54,BRC0607N,Nome não encontrado
Umidade,g,"79,5","43,7",BRC0607N,Nome não encontrado
Carboidrato total,g,"6,83","3,75",BRC0607N,Nome não encontrado
Carboidrato disponível,g,"5,82","3,20",BRC0607N,Nome não encontrado
Proteína,g,"8,62","4,74",BRC0607N,Nome não encontrado
Lipídios,g,"4,31","2,37",BRC0607N,Nome não encontrado
Fibra alimentar,g,"1,01","0,55",BRC0607N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0607N,Nome não encontrado
Cinzas,g,"0,71","0,39",BRC0607N,Nome não encontrado
Colesterol,mg,"25,0","13,7",BRC0607N,Nome não encontrado
Ácidos graxos saturados,g,"0,70","0,39",BRC0607N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,65","1,46",BRC0607N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,69","0,38",BRC0607N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0607N,Nome não encontrado
Cálcio,mg,"11,2","6,14",BRC0607N,Nome não encontrado
Ferro,mg,"0,20","0,11",BRC0607N,Nome não encontrado
Sódio,mg,"32,5","17,9",BRC0607N,Nome não encontrado
Magnésio,mg,"13,7","7,56",BRC0607N,Nome não encontrado
Fósforo,mg,"68,7","37,8",BRC0607N,Nome não encontrado
Potássio,mg,177,"97,6",BRC0607N,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0607N,Nome não encontrado
Zinco,mg,"0,21","0,12",BRC0607N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0607N,Nome não encontrado
Selênio,mcg,"14,9","8,20",BRC0607N,Nome não encontrado
Vitamina A (RE),mcg,"22,3","12,3",BRC0607N,Nome não encontrado
Vitamina A (RAE),mcg,"12,0","6,58",BRC0607N,Nome não encontrado
Vitamina D,mcg,"2,17","1,20",BRC0607N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,74","0,40",BRC0607N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0607N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0607N,Nome não encontrado
Niacina,mg,"0,23","0,12",BRC0607N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0607N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0607N,Nome não encontrado
Vitamina C,mg,"0,28","0,15",BRC0607N,Nome não encontrado
Equivalente de folato,mcg,"9,50","5,23",BRC0607N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0607N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0607N,Nome não encontrado
Gordura de adição,g,-,-,BRC0607N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0607N,Nome não encontrado
Proteína animal,g,-,-,BRC0607N,Nome não encontrado
