componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,389,213,BRC0043N,Nome não encontrado
Energia,kcal,92,50,BRC0043N,Nome não encontrado
Umidade,g,"75,4","41,5",BRC0043N,Nome não encontrado
Carboidrato total,g,"23,1","12,7",BRC0043N,Nome não encontrado
Carboidrato disponível,g,"20,3","11,2",BRC0043N,Nome não encontrado
Proteína,g,"0,85","0,47",BRC0043N,Nome não encontrado
Lipídios,g,"0,18","0,10",BRC0043N,Nome não encontrado
Fibra alimentar,g,"2,74","1,51",BRC0043N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0043N,Nome não encontrado
Cinzas,g,"0,47","0,26",BRC0043N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0043N,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,02",BRC0043N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0043N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,04",BRC0043N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0043N,Nome não encontrado
Cálcio,mg,"21,5","11,8",BRC0043N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0043N,Nome não encontrado
Sódio,mg,"3,39","1,86",BRC0043N,Nome não encontrado
Magnésio,mg,"14,0","7,71",BRC0043N,Nome não encontrado
Fósforo,mg,"19,3","10,6",BRC0043N,Nome não encontrado
Potássio,mg,186,102,BRC0043N,Nome não encontrado
Manganês,mg,"0,18","0,10",BRC0043N,Nome não encontrado
Zinco,mg,"0,16","0,09",BRC0043N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0043N,Nome não encontrado
Selênio,mcg,"0,20","0,11",BRC0043N,Nome não encontrado
Vitamina A (RE),mcg,1405,773,BRC0043N,Nome não encontrado
Vitamina A (RAE),mcg,702,386,BRC0043N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0043N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,18","0,65",BRC0043N,Nome não encontrado
Tiamina,mg,"0,11","0,06",BRC0043N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0043N,Nome não encontrado
Niacina,mg,"3,23","1,78",BRC0043N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0043N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0043N,Nome não encontrado
Vitamina C,mg,"29,9","16,4",BRC0043N,Nome não encontrado
Equivalente de folato,mcg,"7,42","4,08",BRC0043N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0043N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0043N,Nome não encontrado
Gordura de adição,g,-,-,BRC0043N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0043N,Nome não encontrado
Proteína animal,g,-,-,BRC0043N,Nome não encontrado
