componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1213,606,BRC0163A,Nome não encontrado
Energia,kcal,288,144,BRC0163A,Nome não encontrado
Umidade,g,"34,4","17,2",BRC0163A,Nome não encontrado
Carboidrato total,g,"42,0","21,0",BRC0163A,Nome não encontrado
Carboidrato disponível,g,"41,0","20,5",BRC0163A,Nome não encontrado
Proteína,g,"10,7","5,37",BRC0163A,Nome não encontrado
Lipídios,g,"8,79","4,40",BRC0163A,Nome não encontrado
Fibra alimentar,g,"1,04","0,52",BRC0163A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0163A,Nome não encontrado
Cinzas,g,"4,05","2,03",BRC0163A,Nome não encontrado
Colesterol,mg,"18,1","9,04",BRC0163A,Nome não encontrado
Ácidos graxos saturados,g,"3,69","1,85",BRC0163A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,91","1,45",BRC0163A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,10","0,55",BRC0163A,Nome não encontrado
Ácidos graxos trans,g,"0,59","0,30",BRC0163A,Nome não encontrado
Cálcio,mg,"16,7","8,35",BRC0163A,Nome não encontrado
Ferro,mg,"3,54","1,77",BRC0163A,Nome não encontrado
Sódio,mg,1309,654,BRC0163A,Nome não encontrado
Magnésio,mg,"17,7","8,85",BRC0163A,Nome não encontrado
Fósforo,mg,117,"58,7",BRC0163A,Nome não encontrado
Potássio,mg,165,"82,8",BRC0163A,Nome não encontrado
Manganês,mg,"0,34","0,17",BRC0163A,Nome não encontrado
Zinco,mg,"1,66","0,83",BRC0163A,Nome não encontrado
Cobre,mg,"0,11","0,06",BRC0163A,Nome não encontrado
Selênio,mcg,"4,44","2,22",BRC0163A,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0163A,Nome não encontrado
Vitamina A (RAE),mcg,"4,02","2,01",BRC0163A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0163A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,02",BRC0163A,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0163A,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0163A,Nome não encontrado
Niacina,mg,"1,58","0,79",BRC0163A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0163A,Nome não encontrado
Vitamina B12,mcg,"0,19","0,10",BRC0163A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0163A,Nome não encontrado
Equivalente de folato,mcg,157,"78,6",BRC0163A,Nome não encontrado
Sal de adição,g,,traços,BRC0163A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0163A,Nome não encontrado
Gordura de adição,g,-,-,BRC0163A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0163A,Nome não encontrado
Proteína animal,g,-,-,BRC0163A,Nome não encontrado
