componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,926,1019,BRC0582F,Nome não encontrado
Energia,kcal,222,244,BRC0582F,Nome não encontrado
Umidade,g,"60,9","67,0",BRC0582F,Nome não encontrado
Carboidrato total,g,"2,28","2,50",BRC0582F,Nome não encontrado
Carboidrato disponível,g,"1,81","1,99",BRC0582F,Nome não encontrado
Proteína,g,"21,7","23,9",BRC0582F,Nome não encontrado
Lipídios,g,"13,3","14,6",BRC0582F,Nome não encontrado
Fibra alimentar,g,"0,46","0,51",BRC0582F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0582F,Nome não encontrado
Cinzas,g,"1,84","2,02",BRC0582F,Nome não encontrado
Colesterol,mg,"83,0","91,3",BRC0582F,Nome não encontrado
Ácidos graxos saturados,g,"1,87","2,06",BRC0582F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,50","9,35",BRC0582F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,08","2,29",BRC0582F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0582F,Nome não encontrado
Cálcio,mg,"16,1","17,7",BRC0582F,Nome não encontrado
Ferro,mg,"5,20","5,72",BRC0582F,Nome não encontrado
Sódio,mg,284,313,BRC0582F,Nome não encontrado
Magnésio,mg,"28,1","30,9",BRC0582F,Nome não encontrado
Fósforo,mg,184,203,BRC0582F,Nome não encontrado
Potássio,mg,371,409,BRC0582F,Nome não encontrado
Manganês,mg,"0,14","0,15",BRC0582F,Nome não encontrado
Zinco,mg,"0,11","0,13",BRC0582F,Nome não encontrado
Cobre,mg,"0,04","0,05",BRC0582F,Nome não encontrado
Selênio,mcg,"9,46","10,4",BRC0582F,Nome não encontrado
Vitamina A (RE),mcg,"56,4","62,0",BRC0582F,Nome não encontrado
Vitamina A (RAE),mcg,"32,3","35,5",BRC0582F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0582F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,91","2,10",BRC0582F,Nome não encontrado
Tiamina,mg,"0,08","0,09",BRC0582F,Nome não encontrado
Riboflavina,mg,"0,22","0,24",BRC0582F,Nome não encontrado
Niacina,mg,"4,05","4,45",BRC0582F,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0582F,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0582F,Nome não encontrado
Vitamina C,mg,"2,13","2,34",BRC0582F,Nome não encontrado
Equivalente de folato,mcg,"6,00","6,60",BRC0582F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0582F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0582F,Nome não encontrado
Gordura de adição,g,-,-,BRC0582F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0582F,Nome não encontrado
Proteína animal,g,-,-,BRC0582F,Nome não encontrado
