componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (5 g),codigo_alimento,nome_alimento
Energia,kJ,1687,84,BRC0132K,Nome não encontrado
Energia,kcal,399,19,BRC0132K,Nome não encontrado
Umidade,g,"8,50","0,43",BRC0132K,Nome não encontrado
Carboidrato total,g,"77,0","3,85",BRC0132K,Nome não encontrado
Carboidrato disponível,g,"77,0","3,85",BRC0132K,Nome não encontrado
Proteína,g,"4,60","0,23",BRC0132K,Nome não encontrado
Lipídios,g,"8,10","0,41",BRC0132K,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0132K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0132K,Nome não encontrado
Cinzas,g,"1,80","0,09",BRC0132K,Nome não encontrado
Colesterol,mg,"7,00","0,35",BRC0132K,Nome não encontrado
Ácidos graxos saturados,g,"2,48","0,12",BRC0132K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,54","0,08",BRC0132K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,48","0,17",BRC0132K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0132K,Nome não encontrado
Cálcio,mg,138,"6,90",BRC0132K,Nome não encontrado
Ferro,mg,"0,14","0,01",BRC0132K,Nome não encontrado
Sódio,mg,245,"12,3",BRC0132K,Nome não encontrado
Magnésio,mg,"17,0","0,85",BRC0132K,Nome não encontrado
Fósforo,mg,114,"5,70",BRC0132K,Nome não encontrado
Potássio,mg,214,"10,7",BRC0132K,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0132K,Nome não encontrado
Zinco,mg,"0,44","0,02",BRC0132K,Nome não encontrado
Cobre,mg,"0,02","0,00",BRC0132K,Nome não encontrado
Selênio,mcg,"1,80","0,09",BRC0132K,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0132K,Nome não encontrado
Vitamina A (RAE),mcg,"12,0","0,60",BRC0132K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0132K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,02",BRC0132K,Nome não encontrado
Tiamina,mg,"0,10","0,01",BRC0132K,Nome não encontrado
Riboflavina,mg,"0,26","0,01",BRC0132K,Nome não encontrado
Niacina,mg,"0,15","0,01",BRC0132K,Nome não encontrado
Vitamina B6,mg,"0,06","0,00",BRC0132K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0132K,Nome não encontrado
Vitamina C,mg,"0,40","0,02",BRC0132K,Nome não encontrado
Equivalente de folato,mcg,"4,00","0,20",BRC0132K,Nome não encontrado
Sal de adição,g,,,BRC0132K,Nome não encontrado
Açúcar de adição,g,,,BRC0132K,Nome não encontrado
Gordura de adição,g,,,BRC0132K,Nome não encontrado
Proteína vegetal,g,,,BRC0132K,Nome não encontrado
Proteína animal,g,,,BRC0132K,Nome não encontrado
