componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,695,764,BRC0257F,Nome não encontrado
Energia,kcal,166,182,BRC0257F,Nome não encontrado
Umidade,g,"66,6","73,3",BRC0257F,Nome não encontrado
Carboidrato total,g,"2,21","2,43",BRC0257F,Nome não encontrado
Carboidrato disponível,g,"1,71","1,88",BRC0257F,Nome não encontrado
Proteína,g,"21,6","23,7",BRC0257F,Nome não encontrado
Lipídios,g,"7,99","8,79",BRC0257F,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0257F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0257F,Nome não encontrado
Cinzas,g,"1,62","1,78",BRC0257F,Nome não encontrado
Colesterol,mg,"61,4","67,5",BRC0257F,Nome não encontrado
Ácidos graxos saturados,g,"3,44","3,78",BRC0257F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,94","3,23",BRC0257F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,77","0,84",BRC0257F,Nome não encontrado
Ácidos graxos trans,g,"0,17","0,18",BRC0257F,Nome não encontrado
Cálcio,mg,"6,43","7,07",BRC0257F,Nome não encontrado
Ferro,mg,"2,07","2,27",BRC0257F,Nome não encontrado
Sódio,mg,301,332,BRC0257F,Nome não encontrado
Magnésio,mg,"15,3","16,9",BRC0257F,Nome não encontrado
Fósforo,mg,148,163,BRC0257F,Nome não encontrado
Potássio,mg,262,288,BRC0257F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0257F,Nome não encontrado
Zinco,mg,"5,63","6,19",BRC0257F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0257F,Nome não encontrado
Selênio,mcg,"0,07","0,08",BRC0257F,Nome não encontrado
Vitamina A (RE),mcg,"26,7","29,4",BRC0257F,Nome não encontrado
Vitamina A (RAE),mcg,"13,9","15,3",BRC0257F,Nome não encontrado
Vitamina D,mcg,"1,77","1,95",BRC0257F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,26","0,29",BRC0257F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0257F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0257F,Nome não encontrado
Niacina,mg,"1,58","1,73",BRC0257F,Nome não encontrado
Vitamina B6,mg,"0,02","0,03",BRC0257F,Nome não encontrado
Vitamina B12,mcg,"2,03","2,23",BRC0257F,Nome não encontrado
Vitamina C,mg,"3,98","4,38",BRC0257F,Nome não encontrado
Equivalente de folato,mcg,"7,24","7,97",BRC0257F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0257F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0257F,Nome não encontrado
Gordura de adição,g,-,-,BRC0257F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0257F,Nome não encontrado
Proteína animal,g,-,-,BRC0257F,Nome não encontrado
