componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,457,251,BRC0411N,Nome não encontrado
Energia,kcal,109,59,BRC0411N,Nome não encontrado
Umidade,g,"77,3","42,5",BRC0411N,Nome não encontrado
Carboidrato total,g,"3,85","2,12",BRC0411N,Nome não encontrado
Carboidrato disponível,g,"3,03","1,66",BRC0411N,Nome não encontrado
Proteína,g,"13,3","7,31",BRC0411N,Nome não encontrado
Lipídios,g,"4,67","2,57",BRC0411N,Nome não encontrado
Fibra alimentar,g,"0,83","0,45",BRC0411N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0411N,Nome não encontrado
Cinzas,g,"0,92","0,50",BRC0411N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0411N,Nome não encontrado
Ácidos graxos saturados,g,"1,41","0,78",BRC0411N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,57","1,41",BRC0411N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35","0,19",BRC0411N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0411N,Nome não encontrado
Cálcio,mg,"7,32","4,02",BRC0411N,Nome não encontrado
Ferro,mg,"1,19","0,65",BRC0411N,Nome não encontrado
Sódio,mg,123,"67,7",BRC0411N,Nome não encontrado
Magnésio,mg,"13,3","7,32",BRC0411N,Nome não encontrado
Fósforo,mg,113,"62,3",BRC0411N,Nome não encontrado
Potássio,mg,251,138,BRC0411N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0411N,Nome não encontrado
Zinco,mg,"2,97","1,63",BRC0411N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0411N,Nome não encontrado
Selênio,mcg,"0,11","0,06",BRC0411N,Nome não encontrado
Vitamina A (RE),mcg,141,"78,1",BRC0411N,Nome não encontrado
Vitamina A (RAE),mcg,"71,2","39,2",BRC0411N,Nome não encontrado
Vitamina D,mcg,,,BRC0411N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,21",BRC0411N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0411N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0411N,Nome não encontrado
Niacina,mg,"1,42","0,78",BRC0411N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0411N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0411N,Nome não encontrado
Vitamina C,mg,"1,01","0,56",BRC0411N,Nome não encontrado
Equivalente de folato,mcg,"8,18","4,50",BRC0411N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0411N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0411N,Nome não encontrado
Gordura de adição,g,-,-,BRC0411N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0411N,Nome não encontrado
Proteína animal,g,-,-,BRC0411N,Nome não encontrado
