componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,466,256,BRC0621N,Nome não encontrado
Energia,kcal,111,60,BRC0621N,Nome não encontrado
Umidade,g,"74,6","41,0",BRC0621N,Nome não encontrado
Carboidrato total,g,"7,41","4,08",BRC0621N,Nome não encontrado
Carboidrato disponível,g,"6,37","3,50",BRC0621N,Nome não encontrado
Proteína,g,"14,0","7,68",BRC0621N,Nome não encontrado
Lipídios,g,"3,02","1,66",BRC0621N,Nome não encontrado
Fibra alimentar,g,"1,04","0,57",BRC0621N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0621N,Nome não encontrado
Cinzas,g,"1,03","0,57",BRC0621N,Nome não encontrado
Colesterol,mg,"44,7","24,6",BRC0621N,Nome não encontrado
Ácidos graxos saturados,g,"1,19","0,65",BRC0621N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,16","0,64",BRC0621N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,31","0,17",BRC0621N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0621N,Nome não encontrado
Cálcio,mg,"16,0","8,80",BRC0621N,Nome não encontrado
Ferro,mg,"1,28","0,70",BRC0621N,Nome não encontrado
Sódio,mg,159,"87,9",BRC0621N,Nome não encontrado
Magnésio,mg,"18,4","10,1",BRC0621N,Nome não encontrado
Fósforo,mg,117,"64,6",BRC0621N,Nome não encontrado
Potássio,mg,208,114,BRC0621N,Nome não encontrado
Manganês,mg,"0,24","0,13",BRC0621N,Nome não encontrado
Zinco,mg,"3,01","1,65",BRC0621N,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0621N,Nome não encontrado
Selênio,mcg,"0,51","0,28",BRC0621N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0621N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0621N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0621N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","0,28",BRC0621N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0621N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0621N,Nome não encontrado
Niacina,mg,"1,14","0,63",BRC0621N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0621N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0621N,Nome não encontrado
Vitamina C,mg,"9,77","5,37",BRC0621N,Nome não encontrado
Equivalente de folato,mcg,"22,8","12,6",BRC0621N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0621N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0621N,Nome não encontrado
Gordura de adição,g,-,-,BRC0621N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0621N,Nome não encontrado
Proteína animal,g,-,-,BRC0621N,Nome não encontrado
