componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,953,1428,BRC0919F,Nome não encontrado
Energia,kcal,228,342,BRC0919F,Nome não encontrado
Umidade,g,"59,2","88,8",BRC0919F,Nome não encontrado
Carboidrato total,g,"10,5","15,8",BRC0919F,Nome não encontrado
Carboidrato disponível,g,"10,5","15,8",BRC0919F,Nome não encontrado
Proteína,g,"13,6","20,4",BRC0919F,Nome não encontrado
Lipídios,g,"14,7","22,0",BRC0919F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0919F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0919F,Nome não encontrado
Cinzas,g,"2,02","3,03",BRC0919F,Nome não encontrado
Colesterol,mg,"91,2",136,BRC0919F,Nome não encontrado
Ácidos graxos saturados,g,"3,99","5,99",BRC0919F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,32","7,98",BRC0919F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,46","5,19",BRC0919F,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,32",BRC0919F,Nome não encontrado
Cálcio,mg,"37,4","56,1",BRC0919F,Nome não encontrado
Ferro,mg,"1,50","2,24",BRC0919F,Nome não encontrado
Sódio,mg,883,1325,BRC0919F,Nome não encontrado
Magnésio,mg,"21,5","32,3",BRC0919F,Nome não encontrado
Fósforo,mg,202,304,BRC0919F,Nome não encontrado
Potássio,mg,228,343,BRC0919F,Nome não encontrado
Manganês,mg,,-,BRC0919F,Nome não encontrado
Zinco,mg,"3,12","4,67",BRC0919F,Nome não encontrado
Cobre,mg,"0,08","0,12",BRC0919F,Nome não encontrado
Selênio,mcg,"18,0","27,1",BRC0919F,Nome não encontrado
Vitamina A (RE),mcg,"6,07","9,11",BRC0919F,Nome não encontrado
Vitamina A (RAE),mcg,"6,07","9,11",BRC0919F,Nome não encontrado
Vitamina D,mcg,"0,47","0,70",BRC0919F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,09","0,14",BRC0919F,Nome não encontrado
Tiamina,mg,"0,08","0,11",BRC0919F,Nome não encontrado
Riboflavina,mg,"0,20","0,30",BRC0919F,Nome não encontrado
Niacina,mg,"5,75","8,63",BRC0919F,Nome não encontrado
Vitamina B6,mg,"0,55","0,83",BRC0919F,Nome não encontrado
Vitamina B12,mcg,"1,47","2,21",BRC0919F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0919F,Nome não encontrado
Equivalente de folato,mcg,"6,80","10,2",BRC0919F,Nome não encontrado
Sal de adição,g,,-,BRC0919F,Nome não encontrado
Açúcar de adição,g,,-,BRC0919F,Nome não encontrado
Gordura de adição,g,-,-,BRC0919F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0919F,Nome não encontrado
Proteína animal,g,-,-,BRC0919F,Nome não encontrado
