componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,290,159,BRC0421N,Nome não encontrado
Energia,kcal,70,38,BRC0421N,Nome não encontrado
Umidade,g,"86,8","47,7",BRC0421N,Nome não encontrado
Carboidrato total,g,"5,52","3,03",BRC0421N,Nome não encontrado
Carboidrato disponível,g,"2,70","1,48",BRC0421N,Nome não encontrado
Proteína,g,"2,01","1,11",BRC0421N,Nome não encontrado
Lipídios,g,"5,08","2,79",BRC0421N,Nome não encontrado
Fibra alimentar,g,"2,82","1,55",BRC0421N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0421N,Nome não encontrado
Cinzas,g,"0,62","0,34",BRC0421N,Nome não encontrado
Colesterol,mg,"3,30","1,82",BRC0421N,Nome não encontrado
Ácidos graxos saturados,g,"1,62","0,89",BRC0421N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,44","1,34",BRC0421N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75","0,41",BRC0421N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0421N,Nome não encontrado
Cálcio,mg,"45,1","24,8",BRC0421N,Nome não encontrado
Ferro,mg,"0,18","0,10",BRC0421N,Nome não encontrado
Sódio,mg,"14,3","7,86",BRC0421N,Nome não encontrado
Magnésio,mg,"15,2","8,35",BRC0421N,Nome não encontrado
Fósforo,mg,"38,7","21,3",BRC0421N,Nome não encontrado
Potássio,mg,159,"87,7",BRC0421N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0421N,Nome não encontrado
Zinco,mg,"0,26","0,14",BRC0421N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0421N,Nome não encontrado
Selênio,mcg,"0,65","0,36",BRC0421N,Nome não encontrado
Vitamina A (RE),mcg,"15,2","8,36",BRC0421N,Nome não encontrado
Vitamina A (RAE),mcg,"12,9","7,11",BRC0421N,Nome não encontrado
Vitamina D,mcg,"0,02","0,01",BRC0421N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,01",BRC0421N,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0421N,Nome não encontrado
Riboflavina,mg,"0,11","0,06",BRC0421N,Nome não encontrado
Niacina,mg,traços,traços,BRC0421N,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0421N,Nome não encontrado
Vitamina B12,mcg,"0,11","0,06",BRC0421N,Nome não encontrado
Vitamina C,mg,"5,46","3,00",BRC0421N,Nome não encontrado
Equivalente de folato,mcg,"31,1","17,1",BRC0421N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0421N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0421N,Nome não encontrado
Gordura de adição,g,-,-,BRC0421N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0421N,Nome não encontrado
Proteína animal,g,-,-,BRC0421N,Nome não encontrado
