componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (10 g),codigo_alimento,nome_alimento
Energia,kJ,1709,170,BRC0171A,Nome não encontrado
Energia,kcal,405,40,BRC0171A,Nome não encontrado
Umidade,g,"7,00","0,70",BRC0171A,Nome não encontrado
Carboidrato total,g,"71,3","7,13",BRC0171A,Nome não encontrado
Carboidrato disponível,g,"70,9","7,09",BRC0171A,Nome não encontrado
Proteína,g,"12,0","1,20",BRC0171A,Nome não encontrado
Lipídios,g,"8,00","0,80",BRC0171A,Nome não encontrado
Fibra alimentar,g,"0,45","0,05",BRC0171A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0171A,Nome não encontrado
Cinzas,g,"1,70","0,17",BRC0171A,Nome não encontrado
Colesterol,mg,,,BRC0171A,Nome não encontrado
Ácidos graxos saturados,g,"2,18","0,22",BRC0171A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,94","0,19",BRC0171A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,42","0,24",BRC0171A,Nome não encontrado
Ácidos graxos trans,g,"1,09","0,11",BRC0171A,Nome não encontrado
Cálcio,mg,"19,2","1,92",BRC0171A,Nome não encontrado
Ferro,mg,"5,05","0,50",BRC0171A,Nome não encontrado
Sódio,mg,848,"84,8",BRC0171A,Nome não encontrado
Magnésio,mg,"32,3","3,23",BRC0171A,Nome não encontrado
Fósforo,mg,116,"11,6",BRC0171A,Nome não encontrado
Potássio,mg,193,"19,3",BRC0171A,Nome não encontrado
Manganês,mg,"0,57","0,06",BRC0171A,Nome não encontrado
Zinco,mg,"0,93","0,09",BRC0171A,Nome não encontrado
Cobre,mg,"0,16","0,02",BRC0171A,Nome não encontrado
Selênio,mcg,,,BRC0171A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0171A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0171A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0171A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,29","0,23",BRC0171A,Nome não encontrado
Tiamina,mg,"0,39","0,04",BRC0171A,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0171A,Nome não encontrado
Niacina,mg,traços,traços,BRC0171A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0171A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0171A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0171A,Nome não encontrado
Equivalente de folato,mcg,250,"25,0",BRC0171A,Nome não encontrado
Sal de adição,g,,,BRC0171A,Nome não encontrado
Açúcar de adição,g,,,BRC0171A,Nome não encontrado
Gordura de adição,g,,,BRC0171A,Nome não encontrado
Proteína vegetal,g,,,BRC0171A,Nome não encontrado
Proteína animal,g,,,BRC0171A,Nome não encontrado
